Gene Species Taxon Signature
0 XP_013406759.1_visual_pigment-like_receptor_peropsin_Lingula_anatina XP_013406759.1_visual_pigment-like_receptor_peropsin_Lingula_anatina 0.0029744827585
0 tr|A0A672TUE3|A0A672TUE3_STRHB_Uncharacterized_protein_OS_Strigops_habroptila_OX_2489341_PE_4_SV_1 tr|A0A672TUE3|A0A672TUE3_STRHB_Uncharacterized_protein_OS_Strigops_habroptila_OX_2489341_PE_4_SV_1 0.00317970484069
0 XP_004463260.2_LOW_QUALITY_PROTEIN_short-wave-sensitive_opsin_1_Dasypus_novemcinctus XP_004463260.2_LOW_QUALITY_PROTEIN_short-wave-sensitive_opsin_1_Dasypus_novemcinctus 0.0029744827585
0 SBR23657.1_teleost_multiple_tissue_opsin_b_Nothobranchius_kuhntae SBR23657.1_teleost_multiple_tissue_opsin_b_Nothobranchius_kuhntae 0.0470921029075
0 QCB20411.1_medium-wavelength_sensitive_opsin_partial_Nectamia_savayensis QCB20411.1_medium-wavelength_sensitive_opsin_partial_Nectamia_savayensis 0.0029744827585
0 XP_002112966.1_hypothetical_protein_TRIADDRAFT_56625_Trichoplax_adhaerens XP_002112966.1_hypothetical_protein_TRIADDRAFT_56625_Trichoplax_adhaerens 0.0121070251333
0 XP_008509906.1_PREDICTED_putative_olfactory_receptor_2B8_Equus_przewalskii XP_008509906.1_PREDICTED_putative_olfactory_receptor_2B8_Equus_przewalskii 0.065974739437
0 tr|A0A182UL45|A0A182UL45_9DIPT_Uncharacterized_protein_OS_Anopheles_melas_OX_34690_PE_4_SV_1 tr|A0A182UL45|A0A182UL45_9DIPT_Uncharacterized_protein_OS_Anopheles_melas_OX_34690_PE_4_SV_1 0.065974739437
0 XP_031575323.1_histamine_H2_receptor-like_Actinia_tenebrosa XP_031575323.1_histamine_H2_receptor-like_Actinia_tenebrosa 0.0097465291315
0 XP_002110763.1_hypothetical_protein_TRIADDRAFT_54003_Trichoplax_adhaerens XP_002110763.1_hypothetical_protein_TRIADDRAFT_54003_Trichoplax_adhaerens 0.00450265421955
0 XP_008069793.1_histamine_H4_receptor_isoform_X1_Carlito_syrichta XP_008069793.1_histamine_H4_receptor_isoform_X1_Carlito_syrichta 0.00394229281474
0 XP_022347653.1_olfactory_receptor_49-like_Enhydra_lutris_kenyoni XP_022347653.1_olfactory_receptor_49-like_Enhydra_lutris_kenyoni 0.033433249551
0 XP_032378826.1_prosaposin_receptor_GPR37_Etheostoma_spectabile XP_032378826.1_prosaposin_receptor_GPR37_Etheostoma_spectabile 0.0097465291315
0 XP_012557991.1_PREDICTED_opsin-3-like_Hydra_vulgaris XP_012557991.1_PREDICTED_opsin-3-like_Hydra_vulgaris 0.0097465291315
0 KAA0723910.1_hypothetical_protein_E1301_Tti015402_Triplophysa_tibetana KAA0723910.1_hypothetical_protein_E1301_Tti015402_Triplophysa_tibetana 0.0097465291315
0 RDD36980.1_Visual_pigment-like_receptor_peropsin_Trichoplax_sp._H2 RDD36980.1_Visual_pigment-like_receptor_peropsin_Trichoplax_sp._H2 0.0097465291315
0 XP_021185985.1_rhodopsin_GQ-coupled-like_Helicoverpa_armigera XP_021185985.1_rhodopsin_GQ-coupled-like_Helicoverpa_armigera 0.0470921029075
0 XP_034560493.1_free_fatty_acid_receptor_3-like_Notolabrus_celidotus XP_034560493.1_free_fatty_acid_receptor_3-like_Notolabrus_celidotus 0.0097465291315
0 XP_034786903.1_RPE-retinal_G_protein-coupled_receptor_isoform_X1_Pan_paniscus XP_034786903.1_RPE-retinal_G_protein-coupled_receptor_isoform_X1_Pan_paniscus 0.198974429069
0 tr|A0A369RQR5|A0A369RQR5_9METZ_Neuropeptide_Y_receptor_type_1_OS_Trichoplax_sp._H2_OX_287889_GN_TrispH2_011629_PE_4_SV_1 tr|A0A369RQR5|A0A369RQR5_9METZ_Neuropeptide_Y_receptor_type_1_OS_Trichoplax_sp._H2_OX_287889_GN_TrispH2_011629_PE_4_SV_1 0.00450265421955
0 TRY59410.1_hypothetical_protein_DNTS_004314_Danionella_translucida TRY59410.1_hypothetical_protein_DNTS_004314_Danionella_translucida 0.0029744827585
0 XP_029437394.1_olfactory_receptor_11G2-like_Rhinatrema_bivittatum XP_029437394.1_olfactory_receptor_11G2-like_Rhinatrema_bivittatum 0.033433249551
0 OWK07886.1_RGR_Cervus_elaphus_hippelaphus OWK07886.1_RGR_Cervus_elaphus_hippelaphus 0.0029744827585
0 ROT69168.1_opsin_Penaeus_vannamei ROT69168.1_opsin_Penaeus_vannamei 0.0097465291315
0 XP_019623717.1_PREDICTED_somatostatin_receptor_type_5-like_Branchiostoma_belcheri XP_019623717.1_PREDICTED_somatostatin_receptor_type_5-like_Branchiostoma_belcheri 0.0097465291315
0 VTJ61528.1_Hypothetical_predicted_protein_Marmota_monax VTJ61528.1_Hypothetical_predicted_protein_Marmota_monax 0.033433249551
0 JAJ97865.1_Class_a_rhodopsin_g-protein_coupled_receptor_gprop1_Daphnia_magna JAJ97865.1_Class_a_rhodopsin_g-protein_coupled_receptor_gprop1_Daphnia_magna 0.0470921029075
0 ELK36546.1_Pro-epidermal_growth_factor_Myotis_davidii ELK36546.1_Pro-epidermal_growth_factor_Myotis_davidii 0.0097465291315
0 XP_013838840.1_RPE-retinal_G_protein-coupled_receptor_isoform_X1_Sus_scrofa XP_013838840.1_RPE-retinal_G_protein-coupled_receptor_isoform_X1_Sus_scrofa 0.0029744827585
0 RDD41635.1_Adenosine_receptor_A3_Trichoplax_sp._H2 RDD41635.1_Adenosine_receptor_A3_Trichoplax_sp._H2 0.0097465291315
0 XP_026153863.1_hydroxycarboxylic_acid_receptor_2-like_Mastacembelus_armatus XP_026153863.1_hydroxycarboxylic_acid_receptor_2-like_Mastacembelus_armatus 0.00394229281474
0 XP_002115585.1_hypothetical_protein_TRIADDRAFT_59453_Trichoplax_adhaerens XP_002115585.1_hypothetical_protein_TRIADDRAFT_59453_Trichoplax_adhaerens 0.0097465291315
0 tr|A0A672SMW1|A0A672SMW1_SINGR_Uncharacterized_protein_OS_Sinocyclocheilus_grahami_OX_75366_GN_LOC107548836_PE_4_SV_1 tr|A0A672SMW1|A0A672SMW1_SINGR_Uncharacterized_protein_OS_Sinocyclocheilus_grahami_OX_75366_GN_LOC107548836_PE_4_SV_1 0.00450265421955
0 XP_002109603.1_hypothetical_protein_TRIADDRAFT_53794_Trichoplax_adhaerens XP_002109603.1_hypothetical_protein_TRIADDRAFT_53794_Trichoplax_adhaerens 0.00450265421955
0 RDD46305.1_D_1_-like_dopamine_receptor_Trichoplax_sp._H2 RDD46305.1_D_1_-like_dopamine_receptor_Trichoplax_sp._H2 0.00450265421955
0 XP_020460843.1_RPE-retinal_G_protein-coupled_receptor-like_isoform_X1_Monopterus_albus XP_020460843.1_RPE-retinal_G_protein-coupled_receptor-like_isoform_X1_Monopterus_albus 0.0029744827585
0 tr|A0A401RPH6|A0A401RPH6_CHIPU_G_PROTEIN_RECEP_F1_2_domain-containing_protein_OS_Chiloscyllium_punctatum_OX_137246_GN_chiPu_0021255_PE_3_SV_1 tr|A0A401RPH6|A0A401RPH6_CHIPU_G_PROTEIN_RECEP_F1_2_domain-containing_protein_OS_Chiloscyllium_punctatum_OX_137246_GN_chiPu_0021255_PE_3_SV_1 0.00234517103961
0 BispiraSerrataCDS_TRINITY_DN74567_c0_g1_i1|ORF1 BispiraSerrataCDS_TRINITY_DN74567_c0_g1_i1|ORF1 0.00234517103961
0 KTF81694.1_hypothetical_protein_cypCar_00024877_partial_Cyprinus_carpio KTF81694.1_hypothetical_protein_cypCar_00024877_partial_Cyprinus_carpio 0.0029744827585
0 AAO15717.1_encephalopsin_splice_variant_1-2-5-6_Homo_sapiens AAO15717.1_encephalopsin_splice_variant_1-2-5-6_Homo_sapiens 0.0029744827585
0 MPC86256.1_rhodopsin_Portunus_trituberculatus MPC86256.1_rhodopsin_Portunus_trituberculatus 0.0029744827585
0 tr|A0A2H1WJQ2|A0A2H1WJQ2_SPOFR_SFRICE_019448_Fragment_OS_Spodoptera_frugiperda_OX_7108_GN_SFRICE_019448_PE_4_SV_1 tr|A0A2H1WJQ2|A0A2H1WJQ2_SPOFR_SFRICE_019448_Fragment_OS_Spodoptera_frugiperda_OX_7108_GN_SFRICE_019448_PE_4_SV_1 0.0470921029075
