XP_028917129.1	RPE-retinal G protein-coupled receptor [Ornithorhynchus anatinus]	1.48e-159
XP_032660727.1	RPE-retinal G protein-coupled receptor isoform X1 [Chelonoidis abingdonii]	1.47e-126
XP_030425773.1	RPE-retinal G protein-coupled receptor isoform X2 [Gopherus evgoodei]	1.61e-126
XP_032660736.1	RPE-retinal G protein-coupled receptor isoform X2 [Chelonoidis abingdonii]	1.77e-126
XP_034632400.1	RPE-retinal G protein-coupled receptor isoform X1 [Trachemys scripta elegans]	3.20e-126
XP_005294077.1	RPE-retinal G protein-coupled receptor isoform X2 [Chrysemys picta bellii]	3.27e-126
XP_030425772.1	RPE-retinal G protein-coupled receptor isoform X1 [Gopherus evgoodei]	3.90e-126
XP_005294076.1	RPE-retinal G protein-coupled receptor isoform X1 [Chrysemys picta bellii]	3.94e-126
XP_009986006.1	PREDICTED: RPE-retinal G protein-coupled receptor [Tauraco erythrolophus]	8.85e-126
XP_006112451.2	RPE-retinal G protein-coupled receptor isoform X1 [Pelodiscus sinensis]	3.42e-125
XP_006112450.1	RPE-retinal G protein-coupled receptor isoform X2 [Pelodiscus sinensis]	3.96e-125
XP_007067299.1	RPE-retinal G protein-coupled receptor isoform X1 [Chelonia mydas]	4.29e-125
XP_007067300.1	RPE-retinal G protein-coupled receptor isoform X2 [Chelonia mydas]	5.51e-125
XP_010193598.1	PREDICTED: RPE-retinal G protein-coupled receptor [Colius striatus]	7.98e-125
XP_009332887.1	PREDICTED: RPE-retinal G protein-coupled receptor [Pygoscelis adeliae]	1.66e-124
XP_025898879.1	RPE-retinal G protein-coupled receptor isoform X1 [Nothoprocta perdicaria]	1.13e-123
XP_009281185.1	PREDICTED: RPE-retinal G protein-coupled receptor [Aptenodytes forsteri]	1.76e-123
XP_010212073.1	PREDICTED: RPE-retinal G protein-coupled receptor [Tinamus guttatus]	9.41e-123
XP_010076541.1	PREDICTED: RPE-retinal G protein-coupled receptor [Pterocles gutturalis]	1.34e-122
XP_021391823.1	RPE-retinal G protein-coupled receptor isoform X1 [Lonchura striata domestica]	1.46e-122
XP_025972507.1	RPE-retinal G protein-coupled receptor isoform X1 [Dromaius novaehollandiae]	2.28e-122
XP_009928029.1	PREDICTED: RPE-retinal G protein-coupled receptor [Haliaeetus albicilla]	4.70e-122
XP_008499689.1	RPE-retinal G protein-coupled receptor isoform X1 [Calypte anna]	5.98e-122
XP_029886215.1	RPE-retinal G protein-coupled receptor [Aquila chrysaetos chrysaetos]	6.74e-122
XP_009480297.1	PREDICTED: RPE-retinal G protein-coupled receptor, partial [Pelecanus crispus]	7.63e-122
XP_009707429.1	PREDICTED: RPE-retinal G protein-coupled receptor [Cariama cristata]	7.85e-122
XP_009999439.1	PREDICTED: RPE-retinal G protein-coupled receptor [Chaetura pelagica]	8.30e-122
XP_030131720.2	RPE-retinal G protein-coupled receptor isoform X2 [Taeniopygia guttata]	9.17e-122
XP_002193326.2	RPE-retinal G protein-coupled receptor isoform X1 [Taeniopygia guttata]	1.39e-121
XP_021256033.1	RPE-retinal G protein-coupled receptor [Numida meleagris]	2.22e-121
XP_009683880.1	PREDICTED: RPE-retinal G protein-coupled receptor [Struthio camelus australis]	2.42e-121
XP_027316211.1	RPE-retinal G protein-coupled receptor [Anas platyrhynchos]	2.50e-121
XP_009506096.1	PREDICTED: RPE-retinal G protein-coupled receptor [Phalacrocorax carbo]	3.19e-121
XP_010305230.1	PREDICTED: RPE-retinal G protein-coupled receptor [Balearica regulorum gibbericeps]	5.77e-121
XP_005153688.1	RPE-retinal G protein-coupled receptor isoform X1 [Melopsittacus undulatus]	5.94e-121
XP_003207864.2	RPE-retinal G protein-coupled receptor [Meleagris gallopavo]	6.56e-121
XP_014795889.1	PREDICTED: RPE-retinal G protein-coupled receptor [Calidris pugnax]	7.90e-121
XP_025925739.1	RPE-retinal G protein-coupled receptor [Apteryx rowi]	8.91e-121
XP_009464209.1	PREDICTED: RPE-retinal G protein-coupled receptor [Nipponia nippon]	9.20e-121
XP_030343201.1	RPE-retinal G protein-coupled receptor [Strigops habroptila]	1.12e-120
XP_013816938.1	PREDICTED: RPE-retinal G protein-coupled receptor [Apteryx mantelli mantelli]	1.17e-120
