Gene Species Taxon Signature
0 AKI33353.1_retinochrome_Sepia_latimanus AKI33353.1_retinochrome_Sepia_latimanus 0.00189188973577
0 XP_030613321.1_trace_amine-associated_receptor_13c-like_Archocentrus_centrarchus XP_030613321.1_trace_amine-associated_receptor_13c-like_Archocentrus_centrarchus 0.00212951462312
0 GCB60004.1_hypothetical_protein_scyTo_0009090_partial_Scyliorhinus_torazame GCB60004.1_hypothetical_protein_scyTo_0009090_partial_Scyliorhinus_torazame 0.001427125597
0 XP_029010871.1_trace_amine-associated_receptor_13c-like_Betta_splendens XP_029010871.1_trace_amine-associated_receptor_13c-like_Betta_splendens 0.00212951462312
0 Bispira_guinensis_TRINITY_DN25405_c0_g1_i1|ORF1 Bispira_guinensis_TRINITY_DN25405_c0_g1_i1|ORF1 0.001427125597
0 XP_030578851.1_trace_amine-associated_receptor_13c-like_Archocentrus_centrarchus XP_030578851.1_trace_amine-associated_receptor_13c-like_Archocentrus_centrarchus 0.00212951462312
0 XP_026231444.1_trace_amine-associated_receptor_8a-like_partial_Anabas_testudineus XP_026231444.1_trace_amine-associated_receptor_8a-like_partial_Anabas_testudineus 0.00212951462312
0 THD28001.1_hypothetical_protein_D915_000926_Fasciola_hepatica THD28001.1_hypothetical_protein_D915_000926_Fasciola_hepatica 0.000992942114782
0 tr|A0A667WYF5|A0A667WYF5_9TELE_Uncharacterized_protein_OS_Myripristis_murdjan_OX_586833_GN_LOC115380102_PE_4_SV_1 tr|A0A667WYF5|A0A667WYF5_9TELE_Uncharacterized_protein_OS_Myripristis_murdjan_OX_586833_GN_LOC115380102_PE_4_SV_1 0.001427125597
0 XP_017854329.1_opsin_Rh5_Drosophila_busckii XP_017854329.1_opsin_Rh5_Drosophila_busckii 0.00108953737301
0 XP_012556650.1_PREDICTED_opsin-3-like_Hydra_vulgaris XP_012556650.1_PREDICTED_opsin-3-like_Hydra_vulgaris 0.00470794276497
0 XP_014362025.1_PREDICTED_uncharacterized_protein_LOC106713694_Papilio_machaon XP_014362025.1_PREDICTED_uncharacterized_protein_LOC106713694_Papilio_machaon 0.000992942114782
0 XP_021206870.1_visual_pigment-like_receptor_peropsin_Bombyx_mori XP_021206870.1_visual_pigment-like_receptor_peropsin_Bombyx_mori 0.00108953737301
0 RDD37364.1_G-protein_coupled_receptor_GRL101-like_protein_Trichoplax_sp._H2 RDD37364.1_G-protein_coupled_receptor_GRL101-like_protein_Trichoplax_sp._H2 0.001427125597
0 tr|G1K924|G1K924_ANOCA_G_PROTEIN_RECEP_F1_2_domain-containing_protein_OS_Anolis_carolinensis_OX_28377_PE_4_SV_1 tr|G1K924|G1K924_ANOCA_G_PROTEIN_RECEP_F1_2_domain-containing_protein_OS_Anolis_carolinensis_OX_28377_PE_4_SV_1 0.00022864447756
0 XP_029199859.1_lutropin-choriogonadotropic_hormone_receptor-like_isoform_X1_Acropora_millepora XP_029199859.1_lutropin-choriogonadotropic_hormone_receptor-like_isoform_X1_Acropora_millepora 0.001427125597
0 XP_026231440.1_trace_amine-associated_receptor_4-like_Anabas_testudineus XP_026231440.1_trace_amine-associated_receptor_4-like_Anabas_testudineus 0.00212951462312
0 XP_022914402.1_visual_pigment-like_receptor_peropsin_Onthophagus_taurus XP_022914402.1_visual_pigment-like_receptor_peropsin_Onthophagus_taurus 0.00108953737301
0 XP_004209180.1_PREDICTED_pinopsin-like_Hydra_vulgaris XP_004209180.1_PREDICTED_pinopsin-like_Hydra_vulgaris 0.00470794276497
0 MOS11268.1_G-protein_coupled_receptor_GRL101_partial_Strongylocentrotus_purpuratus MOS11268.1_G-protein_coupled_receptor_GRL101_partial_Strongylocentrotus_purpuratus 0.00212951462312
0 RDD37483.1_G-protein_coupled_receptor_GRL101-like_protein_Trichoplax_sp._H2 RDD37483.1_G-protein_coupled_receptor_GRL101-like_protein_Trichoplax_sp._H2 0.00212951462312
0 XP_012555848.1_PREDICTED_opsin-3-like_Hydra_vulgaris XP_012555848.1_PREDICTED_opsin-3-like_Hydra_vulgaris 0.00470794276497
0 XP_002052352.1_opsin_Rh5_Drosophila_virilis XP_002052352.1_opsin_Rh5_Drosophila_virilis 0.000992942114782
0 ELW65957.1_RPE-retinal_G_protein-coupled_receptor_Tupaia_chinensis ELW65957.1_RPE-retinal_G_protein-coupled_receptor_Tupaia_chinensis 0.00108953737301
0 RDD45091.1_G-protein_coupled_receptor_GRL101-like_protein_partial_Trichoplax_sp._H2 RDD45091.1_G-protein_coupled_receptor_GRL101-like_protein_partial_Trichoplax_sp._H2 0.00212951462312
0 QHA94768.1_retinochrome_2_Sepia_officinalis QHA94768.1_retinochrome_2_Sepia_officinalis 0.00244705288927
0 XP_004205844.1_PREDICTED_opsin-3-like_Hydra_vulgaris XP_004205844.1_PREDICTED_opsin-3-like_Hydra_vulgaris 0.000992942114782
0 RDD37336.1_G-protein_coupled_receptor_GRL101-like_protein_Trichoplax_sp._H2 RDD37336.1_G-protein_coupled_receptor_GRL101-like_protein_Trichoplax_sp._H2 0.001427125597
0 XP_032872226.1_P2Y_purinoceptor_3-like_Amblyraja_radiata XP_032872226.1_P2Y_purinoceptor_3-like_Amblyraja_radiata 0.001427125597
0 RDD40138.1_G-protein_coupled_receptor_GRL101-like_protein_partial_Trichoplax_sp._H2 RDD40138.1_G-protein_coupled_receptor_GRL101-like_protein_partial_Trichoplax_sp._H2 0.001427125597
0 tr|A0A3P9QIU0|A0A3P9QIU0_POERE_G_PROTEIN_RECEP_F1_2_domain-containing_protein_OS_Poecilia_reticulata_OX_8081_PE_4_SV_1 tr|A0A3P9QIU0|A0A3P9QIU0_POERE_G_PROTEIN_RECEP_F1_2_domain-containing_protein_OS_Poecilia_reticulata_OX_8081_PE_4_SV_1 0.001427125597
0 XP_002160448.1_PREDICTED_pinopsin-like_Hydra_vulgaris XP_002160448.1_PREDICTED_pinopsin-like_Hydra_vulgaris 0.00470794276497
0 XP_026726933.1_visual_pigment-like_receptor_peropsin_Trichoplusia_ni XP_026726933.1_visual_pigment-like_receptor_peropsin_Trichoplusia_ni 0.00108953737301
0 XP_030031533.1_visual_pigment-like_receptor_peropsin_isoform_X1_Manduca_sexta XP_030031533.1_visual_pigment-like_receptor_peropsin_isoform_X1_Manduca_sexta 0.000992942114782
0 XP_002118151.1_hypothetical_protein_TRIADDRAFT_62195_Trichoplax_adhaerens XP_002118151.1_hypothetical_protein_TRIADDRAFT_62195_Trichoplax_adhaerens 0.00212951462312
0 tr|A0A369RVH5|A0A369RVH5_9METZ_G-protein_coupled_receptor_GRL101-like_protein_OS_Trichoplax_sp._H2_OX_287889_GN_TrispH2_011064_PE_4_SV_1 tr|A0A369RVH5|A0A369RVH5_9METZ_G-protein_coupled_receptor_GRL101-like_protein_OS_Trichoplax_sp._H2_OX_287889_GN_TrispH2_011064_PE_4_SV_1 0.00350130545791
0 NP_001274702.1_uncharacterized_protein_LOC101236896_Hydra_vulgaris NP_001274702.1_uncharacterized_protein_LOC101236896_Hydra_vulgaris 0.00244705288927
0 RDD37221.1_G-protein_coupled_receptor_GRL101-like_protein_Trichoplax_sp._H2 RDD37221.1_G-protein_coupled_receptor_GRL101-like_protein_Trichoplax_sp._H2 0.00212951462312
