File	SHaLRTAverage	aBayesAverage	UFBootAverage
/work/oa20474/PhylogenyPipeline/Opsins/Alignments/RegTCoffee/RogueIter_0/SequencesOfInterestShuffled.part_001.alignment.RegTCoffee.fasta.raxml.reduced.phy.treefile	66.59297520661157024793	.82116528925619834710	82.89876033057851239669
/work/oa20474/PhylogenyPipeline/Opsins/Alignments/RegTCoffee/RogueIter_0/SequencesOfInterestShuffled.part_002.alignment.RegTCoffee.fasta.raxml.reduced.phy.treefile	66.80769230769230769230	.81997830374753451676	82.35897435897435897435
/work/oa20474/PhylogenyPipeline/Opsins/Alignments/RegTCoffee/RogueIter_0/SequencesOfInterestShuffled.part_003.alignment.RegTCoffee.fasta.raxml.reduced.phy.treefile	68.64480000000000000000	.82897800000000000000	82.22000000000000000000
/work/oa20474/PhylogenyPipeline/Opsins/Alignments/RegTCoffee/RogueIter_0/SequencesOfInterestShuffled.part_004.alignment.RegTCoffee.fasta.raxml.reduced.phy.treefile	65.14201183431952662721	.81803550295857988165	83.62721893491124260355
/work/oa20474/PhylogenyPipeline/Opsins/Alignments/RegTCoffee/RogueIter_0/SequencesOfInterestShuffled.part_005.alignment.RegTCoffee.fasta.raxml.reduced.phy.treefile	66.66625514403292181069	.83688065843621399176	78.54320987654320987654
/work/oa20474/PhylogenyPipeline/Opsins/Alignments/RegTCoffee/RogueIter_0/SequencesOfInterestShuffled.part_006.alignment.RegTCoffee.fasta.raxml.reduced.phy.treefile	68.30107066381156316916	.83757815845824411134	84.52034261241970021413
/work/oa20474/PhylogenyPipeline/Opsins/Alignments/RegTCoffee/RogueIter_0/SequencesOfInterestShuffled.part_007.alignment.RegTCoffee.fasta.raxml.reduced.phy.treefile	67.01821862348178137651	.83724493927125506072	81.56072874493927125506
/work/oa20474/PhylogenyPipeline/Opsins/Alignments/RegTCoffee/RogueIter_0/SequencesOfInterestShuffled.part_008.alignment.RegTCoffee.fasta.raxml.reduced.phy.treefile	68.47304687500000000000	.84054492187500000000	83.00000000000000000000
/work/oa20474/PhylogenyPipeline/Opsins/Alignments/RegTCoffee/RogueIter_0/SequencesOfInterestShuffled.part_009.alignment.RegTCoffee.fasta.raxml.reduced.phy.treefile	66.74660000000000000000	.83201600000000000000	82.26600000000000000000
/work/oa20474/PhylogenyPipeline/Opsins/Alignments/RegTCoffee/RogueIter_0/SequencesOfInterestShuffled.part_010.alignment.RegTCoffee.fasta.raxml.reduced.phy.treefile	66.12212765957446808510	.82105957446808510638	78.41276595744680851063
Average	67.05147983145241390089	.82934813484711110157	81.94080008158131038309
