Gene Species Taxon Signature
0 AGJ70278.1_Go_opsin_1_Terebratalia_transversa AGJ70278.1_Go_opsin_1_Terebratalia_transversa 0.00375667221668
0 tr|A0A5K4FAE3|A0A5K4FAE3_SCHMA_G_PROTEIN_RECEP_F1_2_domain-containing_protein_OS_Schistosoma_mansoni_OX_6183_PE_4_SV_1 tr|A0A5K4FAE3|A0A5K4FAE3_SCHMA_G_PROTEIN_RECEP_F1_2_domain-containing_protein_OS_Schistosoma_mansoni_OX_6183_PE_4_SV_1 0.00912433572836
0 XP_028850659.1_vasopressin_V2_receptor-like_isoform_X1_Denticeps_clupeoides XP_028850659.1_vasopressin_V2_receptor-like_isoform_X1_Denticeps_clupeoides 0.00635077025202
0 RIB28107.1_hypothetical_protein_C2G38_1592903_Gigaspora_rosea RIB28107.1_hypothetical_protein_C2G38_1592903_Gigaspora_rosea 0.0405732555087
0 QCB20397.1_medium-wavelength_sensitive_opsin_partial_Ostorhinchus_nigrofasciatus QCB20397.1_medium-wavelength_sensitive_opsin_partial_Ostorhinchus_nigrofasciatus 0.0259195527924
0 KPP56500.1_hypothetical_protein_Z043_125874_partial_Scleropages_formosus KPP56500.1_hypothetical_protein_Z043_125874_partial_Scleropages_formosus 0.00635077025202
0 XP_002111021.1_hypothetical_protein_TRIADDRAFT_54536_Trichoplax_adhaerens XP_002111021.1_hypothetical_protein_TRIADDRAFT_54536_Trichoplax_adhaerens 0.00292130640869
0 XP_026575042.1_olfactory_receptor_14A16-like_Pseudonaja_textilis XP_026575042.1_olfactory_receptor_14A16-like_Pseudonaja_textilis 0.00292130640869
0 JAQ45917.1_Cholecystokinin_receptor_type_A_partial_Fundulus_heteroclitus JAQ45917.1_Cholecystokinin_receptor_type_A_partial_Fundulus_heteroclitus 0.00635077025202
0 XP_004616086.1_PREDICTED_oxytocin_receptor_Sorex_araneus XP_004616086.1_PREDICTED_oxytocin_receptor_Sorex_araneus 0.00635077025202
0 tr|A0A336M6T0|A0A336M6T0_CULSO_CSON012974_protein_OS_Culicoides_sonorensis_OX_179676_GN_CSON012974_PE_4_SV_1 tr|A0A336M6T0|A0A336M6T0_CULSO_CSON012974_protein_OS_Culicoides_sonorensis_OX_179676_GN_CSON012974_PE_4_SV_1 0.00292130640869
0 Notalux_sp1_SOAP_k35_C1081339|ORF3 Notalux_sp1_SOAP_k35_C1081339|ORF3 0.00912433572836
0 XP_022296101.1_neuropeptide_S_receptor-like_Crassostrea_virginica XP_022296101.1_neuropeptide_S_receptor-like_Crassostrea_virginica 0.00292130640869
0 tr|A0A3P9MHY0|A0A3P9MHY0_ORYLA_Endothelin_receptor_type_Bb_OS_Oryzias_latipes_OX_8090_PE_3_SV_1 tr|A0A3P9MHY0|A0A3P9MHY0_ORYLA_Endothelin_receptor_type_Bb_OS_Oryzias_latipes_OX_8090_PE_3_SV_1 0.0120496133882
0 XP_028262424.1_endothelin-1_receptor_Parambassis_ranga XP_028262424.1_endothelin-1_receptor_Parambassis_ranga 0.00260090390007
0 KAB0344515.1_hypothetical_protein_FD754_021441_partial_Muntiacus_muntjak KAB0344515.1_hypothetical_protein_FD754_021441_partial_Muntiacus_muntjak 0.00912433572836
0 DAniello2015_ops7_Paracentrotus_lividus DAniello2015_ops7_Paracentrotus_lividus 0.00912433572836
0 XP_026541558.1_olfactory_receptor_6C3-like_Notechis_scutatus XP_026541558.1_olfactory_receptor_6C3-like_Notechis_scutatus 0.00635077025202
0 XP_023941153.1_RYamide_receptor_Bicyclus_anynana XP_023941153.1_RYamide_receptor_Bicyclus_anynana 0.00199099417773
0 CCA29935.1_rhodopsin_partial_Macruronus_novaezelandiae CCA29935.1_rhodopsin_partial_Macruronus_novaezelandiae 0.00912433572836
