Gene Species Taxon Signature
0 tr|A0A3B4A6Z6|A0A3B4A6Z6_9GOBI_G_PROTEIN_RECEP_F1_2_domain-containing_protein_OS_Periophthalmus_magnuspinnatus_OX_409849_PE_3_SV_1 tr|A0A3B4A6Z6|A0A3B4A6Z6_9GOBI_G_PROTEIN_RECEP_F1_2_domain-containing_protein_OS_Periophthalmus_magnuspinnatus_OX_409849_PE_3_SV_1 0.00473032723245
0 AAL60774.1_olfactory_receptor_MOR232-4_Mus_musculus AAL60774.1_olfactory_receptor_MOR232-4_Mus_musculus 0.00336326932464
0 tr|A0A452GLS0|A0A452GLS0_9SAUR_G_PROTEIN_RECEP_F1_2_domain-containing_protein_OS_Gopherus_agassizii_OX_38772_PE_4_SV_1 tr|A0A452GLS0|A0A452GLS0_9SAUR_G_PROTEIN_RECEP_F1_2_domain-containing_protein_OS_Gopherus_agassizii_OX_38772_PE_4_SV_1 0.00473032723245
0 JAR85751.1_RPE-retinal_G_protein-coupled_receptor_Fundulus_heteroclitus JAR85751.1_RPE-retinal_G_protein-coupled_receptor_Fundulus_heteroclitus 0.00473032723245
0 XP_018554730.1_PREDICTED_RPE-retinal_G_protein-coupled_receptor-like_Lates_calcarifer XP_018554730.1_PREDICTED_RPE-retinal_G_protein-coupled_receptor-like_Lates_calcarifer 0.00473032723245
0 XP_026791416.1_rhodopsin_like_Pangasianodon_hypophthalmus XP_026791416.1_rhodopsin_like_Pangasianodon_hypophthalmus 0.00473032723245
0 XP_009051533.1_hypothetical_protein_LOTGIDRAFT_152765_Lottia_gigantea XP_009051533.1_hypothetical_protein_LOTGIDRAFT_152765_Lottia_gigantea 0.456663186687
0 tr|A0A669QJX8|A0A669QJX8_PHACC_Uncharacterized_protein_OS_Phasianus_colchicus_OX_9054_PE_4_SV_1 tr|A0A669QJX8|A0A669QJX8_PHACC_Uncharacterized_protein_OS_Phasianus_colchicus_OX_9054_PE_4_SV_1 0.00294268004953
0 XP_029308105.1_trace_amine-associated_receptor_13c-like_Cottoperca_gobio XP_029308105.1_trace_amine-associated_receptor_13c-like_Cottoperca_gobio 0.00320633206179
0 XP_007493385.1_PREDICTED_probable_G-protein_coupled_receptor_82_isoform_X1_Monodelphis_domestica XP_007493385.1_PREDICTED_probable_G-protein_coupled_receptor_82_isoform_X1_Monodelphis_domestica 0.00320633206179
0 tr|A0A669D919|A0A669D919_ORENI_Retinal_G_protein_coupled_receptor_b_OS_Oreochromis_niloticus_OX_8128_PE_4_SV_1 tr|A0A669D919|A0A669D919_ORENI_Retinal_G_protein_coupled_receptor_b_OS_Oreochromis_niloticus_OX_8128_PE_4_SV_1 0.00473032723245
0 CAJ31946.1_alpha-2B_adrenergic_receptor_partial_Ornithorhynchus_anatinus CAJ31946.1_alpha-2B_adrenergic_receptor_partial_Ornithorhynchus_anatinus 0.00336326932464
0 tr|A0A5E4D4T3|A0A5E4D4T3_MARMO_Olfactory_receptor_OS_Marmota_monax_OX_9995_GN_MONAX_5E018063_PE_3_SV_1 tr|A0A5E4D4T3|A0A5E4D4T3_MARMO_Olfactory_receptor_OS_Marmota_monax_OX_9995_GN_MONAX_5E018063_PE_3_SV_1 0.00320633206179
0 tr|A0A369S111|A0A369S111_9METZ_Neuropeptide_FF_receptor_2_OS_Trichoplax_sp._H2_OX_287889_GN_TrispH2_008752_PE_3_SV_1 tr|A0A369S111|A0A369S111_9METZ_Neuropeptide_FF_receptor_2_OS_Trichoplax_sp._H2_OX_287889_GN_TrispH2_008752_PE_3_SV_1 0.00390843925136
0 XP_004561269.2_RPE-retinal_G_protein-coupled_receptor_Maylandia_zebra XP_004561269.2_RPE-retinal_G_protein-coupled_receptor_Maylandia_zebra 0.00473032723245
