Gene Species Taxon Signature
0 BAM67000.1_violet-sensitive_opsin_1_Eurema_hecabe BAM67000.1_violet-sensitive_opsin_1_Eurema_hecabe 0.000602623787911
0 tr|A0A182QSC8|A0A182QSC8_9DIPT_G_PROTEIN_RECEP_F1_2_domain-containing_protein_OS_Anopheles_farauti_OX_69004_PE_3_SV_1 tr|A0A182QSC8|A0A182QSC8_9DIPT_G_PROTEIN_RECEP_F1_2_domain-containing_protein_OS_Anopheles_farauti_OX_69004_PE_3_SV_1 0.00320343877301
0 XP_027831864.1_LOW_QUALITY_PROTEIN_opsin-3_Ovis_aries XP_027831864.1_LOW_QUALITY_PROTEIN_opsin-3_Ovis_aries 0.00505459590363
0 XP_030613321.1_trace_amine-associated_receptor_13c-like_Archocentrus_centrarchus XP_030613321.1_trace_amine-associated_receptor_13c-like_Archocentrus_centrarchus 0.00172368876729
0 BAG14332.1_kumopsin3_Hasarius_adansoni BAG14332.1_kumopsin3_Hasarius_adansoni 0.00153078361502
0 AAD34223.1_rhodopsin_Papilio_glaucus AAD34223.1_rhodopsin_Papilio_glaucus 0.00153078361502
0 XP_008851845.2_olfactory_receptor_14C36-like_Nannospalax_galili XP_008851845.2_olfactory_receptor_14C36-like_Nannospalax_galili 0.00505459590363
0 ABY84504.1_blue-sensitive_rhodopsin_Agraulis_vanillae ABY84504.1_blue-sensitive_rhodopsin_Agraulis_vanillae 0.00153078361502
0 RXN37648.1_gypsy_retrotransposon_integrase_1-like_protein_Labeo_rohita RXN37648.1_gypsy_retrotransposon_integrase_1-like_protein_Labeo_rohita 0.0163442055877
0 XP_020509665.1_proteinase-activated_receptor_2-like_Labrus_bergylta XP_020509665.1_proteinase-activated_receptor_2-like_Labrus_bergylta 0.00172368876729
0 tr|A0A182LYA9|A0A182LYA9_9DIPT_G_PROTEIN_RECEP_F1_2_domain-containing_protein_OS_Anopheles_culicifacies_OX_139723_PE_4_SV_1 tr|A0A182LYA9|A0A182LYA9_9DIPT_G_PROTEIN_RECEP_F1_2_domain-containing_protein_OS_Anopheles_culicifacies_OX_139723_PE_4_SV_1 0.00320343877301
0 AHA48176.1_blue_opsin_Chilo_suppressalis AHA48176.1_blue_opsin_Chilo_suppressalis 0.000602623787911
0 CAB3365659.1_Hypothetical_predicted_protein_Cloeon_dipterum CAB3365659.1_Hypothetical_predicted_protein_Cloeon_dipterum 0.00153078361502
0 tr|A0A3Q3WNH0|A0A3Q3WNH0_MOLML_Adenosine_A4_receptor_a_OS_Mola_mola_OX_94237_PE_3_SV_1 tr|A0A3Q3WNH0|A0A3Q3WNH0_MOLML_Adenosine_A4_receptor_a_OS_Mola_mola_OX_94237_PE_3_SV_1 0.00505459590363
0 Notalux_sp1_TRINITY_DN105894_c0_g1_i1|ORF4 Notalux_sp1_TRINITY_DN105894_c0_g1_i1|ORF4 0.00172368876729
0 XP_023419284.1_RPE-retinal_G_protein-coupled_receptor_isoform_X1_Cavia_porcellus XP_023419284.1_RPE-retinal_G_protein-coupled_receptor_isoform_X1_Cavia_porcellus 0.00153078361502
0 XP_030004349.1_proteinase-activated_receptor_2_Sphaeramia_orbicularis XP_030004349.1_proteinase-activated_receptor_2_Sphaeramia_orbicularis 0.00172368876729
0 XP_033861695.2_proteinase-activated_receptor_1_Acipenser_ruthenus XP_033861695.2_proteinase-activated_receptor_1_Acipenser_ruthenus 0.00172368876729
0 RDD44228.1_Substance-K_receptor_Trichoplax_sp._H2 RDD44228.1_Substance-K_receptor_Trichoplax_sp._H2 0.00172368876729
0 JAQ21281.1_HCG1648279_putative_Fundulus_heteroclitus JAQ21281.1_HCG1648279_putative_Fundulus_heteroclitus 0.00931020886562
0 XP_010607694.1_olfactory_receptor_9K2_Fukomys_damarensis XP_010607694.1_olfactory_receptor_9K2_Fukomys_damarensis 0.00172368876729
0 XP_022821074.1_visual_pigment-like_receptor_peropsin_Spodoptera_litura XP_022821074.1_visual_pigment-like_receptor_peropsin_Spodoptera_litura 0.00320343877301
0 XP_001624905.2_rhodopsin_GQ-coupled_Nematostella_vectensis XP_001624905.2_rhodopsin_GQ-coupled_Nematostella_vectensis 0.021105244156
0 XP_030578851.1_trace_amine-associated_receptor_13c-like_Archocentrus_centrarchus XP_030578851.1_trace_amine-associated_receptor_13c-like_Archocentrus_centrarchus 0.00505459590363
0 BAQ54807.1_opsin_short-wavelength_sensitive_type_Anotogaster_sieboldii BAQ54807.1_opsin_short-wavelength_sensitive_type_Anotogaster_sieboldii 0.00153078361502
0 CRK95672.1_CLUMA_CG009130_isoform_A_Clunio_marinus CRK95672.1_CLUMA_CG009130_isoform_A_Clunio_marinus 0.00505459590363
0 XP_032855985.1_succinate_receptor_1_Tyto_alba_alba XP_032855985.1_succinate_receptor_1_Tyto_alba_alba 0.00505459590363
0 XP_020638206.1_prosaposin_receptor_GPR37L1_Pogona_vitticeps XP_020638206.1_prosaposin_receptor_GPR37L1_Pogona_vitticeps 0.00172368876729
0 BAM66995.1_B-sensitive_opsin_Colias_erate BAM66995.1_B-sensitive_opsin_Colias_erate 0.000602623787911
0 RDD37927.1_Substance-K_receptor_Trichoplax_sp._H2 RDD37927.1_Substance-K_receptor_Trichoplax_sp._H2 0.00172368876729
0 XP_012386271.1_olfactory_receptor_14C36-like_Dasypus_novemcinctus XP_012386271.1_olfactory_receptor_14C36-like_Dasypus_novemcinctus 0.00505459590363
0 XP_030634835.1_P2Y_purinoceptor_8-like_Chanos_chanos XP_030634835.1_P2Y_purinoceptor_8-like_Chanos_chanos 0.00172368876729
0 XP_008934274.1_PREDICTED_olfactory_receptor_14A16-like_partial_Merops_nubicus XP_008934274.1_PREDICTED_olfactory_receptor_14A16-like_partial_Merops_nubicus 0.00505459590363
0 XP_004467186.1_olfactory_receptor_10A6_Dasypus_novemcinctus XP_004467186.1_olfactory_receptor_10A6_Dasypus_novemcinctus 0.00172368876729
0 T16876.1_NIB1959-5R_Normalized_infant_brain_Bento_Soares_Homo_sapiens_cDNA_5_end_mRNA_sequence T16876.1_NIB1959-5R_Normalized_infant_brain_Bento_Soares_Homo_sapiens_cDNA_5_end_mRNA_sequence 0.0607123582741
0 XP_029443023.1_histamine_H3_receptor-like_Rhinatrema_bivittatum XP_029443023.1_histamine_H3_receptor-like_Rhinatrema_bivittatum 0.00172368876729
0 XP_020775899.1_trace_amine-associated_receptor_13c-like_Boleophthalmus_pectinirostris XP_020775899.1_trace_amine-associated_receptor_13c-like_Boleophthalmus_pectinirostris 0.00505459590363
0 CRK92089.1_CLUMA_CG005672_isoform_A_Clunio_marinus CRK92089.1_CLUMA_CG005672_isoform_A_Clunio_marinus 0.00153078361502
0 tr|A0A1B0BHE0|A0A1B0BHE0_9MUSC_G_PROTEIN_RECEP_F1_2_domain-containing_protein_OS_Glossina_palpalis_gambiensis_OX_67801_PE_3_SV_1 tr|A0A1B0BHE0|A0A1B0BHE0_9MUSC_G_PROTEIN_RECEP_F1_2_domain-containing_protein_OS_Glossina_palpalis_gambiensis_OX_67801_PE_3_SV_1 0.0163442055877
