File	SHaLRTAverage	aBayesAverage	UFBootAverage
/work/oa20474/PhylogenyPipeline/Opsins/Alignments/FAMSA/RogueIter_0/SequencesOfInterestShuffled.part_001.alignment.FAMSA.fasta.raxml.reduced.phy.treefile	68.66829787234042553191	.83796595744680851063	81.37234042553191489361
/work/oa20474/PhylogenyPipeline/Opsins/Alignments/FAMSA/RogueIter_0/SequencesOfInterestShuffled.part_002.alignment.FAMSA.fasta.raxml.reduced.phy.treefile	67.98301886792452830188	.83320125786163522012	82.06708595387840670859
/work/oa20474/PhylogenyPipeline/Opsins/Alignments/FAMSA/RogueIter_0/SequencesOfInterestShuffled.part_003.alignment.FAMSA.fasta.raxml.reduced.phy.treefile	66.87745901639344262295	.83507991803278688524	80.58196721311475409836
/work/oa20474/PhylogenyPipeline/Opsins/Alignments/FAMSA/RogueIter_0/SequencesOfInterestShuffled.part_004.alignment.FAMSA.fasta.raxml.reduced.phy.treefile	66.56308593750000000000	.83200195312500000000	81.45898437500000000000
/work/oa20474/PhylogenyPipeline/Opsins/Alignments/FAMSA/RogueIter_0/SequencesOfInterestShuffled.part_005.alignment.FAMSA.fasta.raxml.reduced.phy.treefile	66.78965517241379310344	.83960243407707910750	77.02434077079107505070
/work/oa20474/PhylogenyPipeline/Opsins/Alignments/FAMSA/RogueIter_0/SequencesOfInterestShuffled.part_006.alignment.FAMSA.fasta.raxml.reduced.phy.treefile	65.97505241090146750524	.82798742138364779874	81.38574423480083857442
/work/oa20474/PhylogenyPipeline/Opsins/Alignments/FAMSA/RogueIter_0/SequencesOfInterestShuffled.part_007.alignment.FAMSA.fasta.raxml.reduced.phy.treefile	66.60099800399201596806	.82658483033932135728	81.04790419161676646706
/work/oa20474/PhylogenyPipeline/Opsins/Alignments/FAMSA/RogueIter_0/SequencesOfInterestShuffled.part_008.alignment.FAMSA.fasta.raxml.reduced.phy.treefile	67.03711340206185567010	.83006391752577319587	82.54226804123711340206
/work/oa20474/PhylogenyPipeline/Opsins/Alignments/FAMSA/RogueIter_0/SequencesOfInterestShuffled.part_009.alignment.FAMSA.fasta.raxml.reduced.phy.treefile	66.73650107991360691144	.82994168466522678185	83.33045356371490280777
/work/oa20474/PhylogenyPipeline/Opsins/Alignments/FAMSA/RogueIter_0/SequencesOfInterestShuffled.part_010.alignment.FAMSA.fasta.raxml.reduced.phy.treefile	66.10269058295964125560	.82385201793721973094	80.50224215246636771300
Average	66.93338723464007768706	.83162813923944985881	81.13133309221521397155
