Gene Species Taxon Signature
0 tr|A0A4W4ER37|A0A4W4ER37_ELEEL_G_PROTEIN_RECEP_F1_2_domain-containing_protein_OS_Electrophorus_electricus_OX_8005_PE_4_SV_1 tr|A0A4W4ER37|A0A4W4ER37_ELEEL_G_PROTEIN_RECEP_F1_2_domain-containing_protein_OS_Electrophorus_electricus_OX_8005_PE_4_SV_1 0.00665452553679
0 XP_014034902.1_PREDICTED_MICAL-like_protein_1_isoform_X1_Salmo_salar XP_014034902.1_PREDICTED_MICAL-like_protein_1_isoform_X1_Salmo_salar 0.0227250989341
0 XP_034427792.1_sickle_tail_protein_homolog_isoform_X4_Hippoglossus_hippoglossus XP_034427792.1_sickle_tail_protein_homolog_isoform_X4_Hippoglossus_hippoglossus 0.0541962880514
0 tr|H9JQ79|H9JQ79_BOMMO_G_PROTEIN_RECEP_F1_2_domain-containing_protein_OS_Bombyx_mori_OX_7091_PE_4_SV_1 tr|H9JQ79|H9JQ79_BOMMO_G_PROTEIN_RECEP_F1_2_domain-containing_protein_OS_Bombyx_mori_OX_7091_PE_4_SV_1 0.00665452553679
0 tr|A0A4D9F022|A0A4D9F022_9SAUR_Mucolipin-3_OS_Platysternon_megacephalum_OX_55544_GN_DR999_PMT05211_PE_4_SV_1 tr|A0A4D9F022|A0A4D9F022_9SAUR_Mucolipin-3_OS_Platysternon_megacephalum_OX_55544_GN_DR999_PMT05211_PE_4_SV_1 0.0227250989341
0 tr|W4YBN0|W4YBN0_STRPU_G_PROTEIN_RECEP_F1_2_domain-containing_protein_OS_Strongylocentrotus_purpuratus_OX_7668_PE_3_SV_1 tr|W4YBN0|W4YBN0_STRPU_G_PROTEIN_RECEP_F1_2_domain-containing_protein_OS_Strongylocentrotus_purpuratus_OX_7668_PE_3_SV_1 0.00665452553679
0 tr|A0A4W5LPW7|A0A4W5LPW7_9TELE_G_PROTEIN_RECEP_F1_2_domain-containing_protein_OS_Hucho_hucho_OX_62062_PE_4_SV_1 tr|A0A4W5LPW7|A0A4W5LPW7_9TELE_G_PROTEIN_RECEP_F1_2_domain-containing_protein_OS_Hucho_hucho_OX_62062_PE_4_SV_1 0.0227250989341
0 AAG49784.1_rhodopsin_partial_Hoplobatrachus_crassus AAG49784.1_rhodopsin_partial_Hoplobatrachus_crassus 0.0227250989341
0 XP_020903466.2_rhodopsin-like_Exaiptasia_diaphana XP_020903466.2_rhodopsin-like_Exaiptasia_diaphana 0.00308423116915
0 XP_012563654.1_PREDICTED_rhodopsin_G0-coupled-like_Hydra_vulgaris XP_012563654.1_PREDICTED_rhodopsin_G0-coupled-like_Hydra_vulgaris 0.00665452553679
