Gene Species Taxon Signature
0 XP_020367109.1_melanopsin-A-like_partial_Rhincodon_typus XP_020367109.1_melanopsin-A-like_partial_Rhincodon_typus 0.046742836737
0 KAE9459211.1_hypothetical_protein_C3L33_08885_partial_Rhododendron_williamsianum KAE9459211.1_hypothetical_protein_C3L33_08885_partial_Rhododendron_williamsianum 0.046742836737
0 JAN69420.1_Gpcr_rhodopsin_family_partial_Daphnia_magna JAN69420.1_Gpcr_rhodopsin_family_partial_Daphnia_magna 0.016825754368
0 ELR62217.1_Olfactory_receptor_478_partial_Bos_mutus ELR62217.1_Olfactory_receptor_478_partial_Bos_mutus 0.0115134728372
0 ROT66579.1_rhodopsin_Penaeus_vannamei ROT66579.1_rhodopsin_Penaeus_vannamei 0.0132058018566
0 JAM00316.1_hypothetical_protein_partial_Daphnia_magna JAM00316.1_hypothetical_protein_partial_Daphnia_magna 0.016825754368
0 RDD41659.1_G-protein_coupled_receptor_GRL101-like_protein_Trichoplax_sp._H2 RDD41659.1_G-protein_coupled_receptor_GRL101-like_protein_Trichoplax_sp._H2 0.016825754368
0 JAN15663.1_putative_Gpcr_rhodopsin_family_Daphnia_magna JAN15663.1_putative_Gpcr_rhodopsin_family_Daphnia_magna 0.016825754368
0 KAA0194610.1_hypothetical_protein_HAZT_HAZT008742_Hyalella_azteca KAA0194610.1_hypothetical_protein_HAZT_HAZT008742_Hyalella_azteca 0.0786872925612
0 DAniello2015_ops8_Eucidaris_tribuloides DAniello2015_ops8_Eucidaris_tribuloides 0.0222948169244
0 JAJ88565.1_Class_a_rhodopsin_g-protein_coupled_receptor_gprop1_partial_Daphnia_magna JAJ88565.1_Class_a_rhodopsin_g-protein_coupled_receptor_gprop1_partial_Daphnia_magna 0.0249329688759
0 XP_006072423.1_RPE-retinal_G_protein-coupled_receptor_isoform_X1_Bubalus_bubalis XP_006072423.1_RPE-retinal_G_protein-coupled_receptor_isoform_X1_Bubalus_bubalis 0.00741036765811
0 GCF39899.1_hypothetical_protein_parPi_0027532_partial_Paroedura_picta GCF39899.1_hypothetical_protein_parPi_0027532_partial_Paroedura_picta 0.0249329688759
0 tr|A0A182M0M0|A0A182M0M0_9DIPT_G_PROTEIN_RECEP_F1_2_domain-containing_protein_OS_Anopheles_culicifacies_OX_139723_PE_4_SV_1 tr|A0A182M0M0|A0A182M0M0_9DIPT_G_PROTEIN_RECEP_F1_2_domain-containing_protein_OS_Anopheles_culicifacies_OX_139723_PE_4_SV_1 0.016825754368
0 XP_021444283.1_opsin-5-like_partial_Oncorhynchus_mykiss XP_021444283.1_opsin-5-like_partial_Oncorhynchus_mykiss 0.0115134728372
0 JAQ96829.1_Alpha-1A_adrenergic_receptor_partial_Fundulus_heteroclitus JAQ96829.1_Alpha-1A_adrenergic_receptor_partial_Fundulus_heteroclitus 0.0786872925612
0 JAL43940.1_putative_Class_a_rhodopsin_g-protein_coupled_receptor_gprop1_Daphnia_magna JAL43940.1_putative_Class_a_rhodopsin_g-protein_coupled_receptor_gprop1_Daphnia_magna 0.016825754368
0 tr|A0A4W5KDU2|A0A4W5KDU2_9TELE_G_PROTEIN_RECEP_F1_2_domain-containing_protein_OS_Hucho_hucho_OX_62062_PE_4_SV_1 tr|A0A4W5KDU2|A0A4W5KDU2_9TELE_G_PROTEIN_RECEP_F1_2_domain-containing_protein_OS_Hucho_hucho_OX_62062_PE_4_SV_1 0.00741036765811
0 PIK62121.1_putative_visual_pigment-like_receptor_peropsin-like_Apostichopus_japonicus PIK62121.1_putative_visual_pigment-like_receptor_peropsin-like_Apostichopus_japonicus 0.0132058018566
0 ROT75856.1_opsin_protein_Penaeus_vannamei ROT75856.1_opsin_protein_Penaeus_vannamei 0.0132058018566
0 ALQ32683.1_short_wavelength-sensitive_opsin_1_partial_Aplodontia_rufa ALQ32683.1_short_wavelength-sensitive_opsin_1_partial_Aplodontia_rufa 0.00404310973039
0 RXN00628.1_Pro-epidermal_growth_factor_partial_Acipenser_ruthenus RXN00628.1_Pro-epidermal_growth_factor_partial_Acipenser_ruthenus 0.00741036765811
0 tr|A0A182NFJ6|A0A182NFJ6_9DIPT_G_PROTEIN_RECEP_F1_2_domain-containing_protein_OS_Anopheles_dirus_OX_7168_PE_4_SV_1 tr|A0A182NFJ6|A0A182NFJ6_9DIPT_G_PROTEIN_RECEP_F1_2_domain-containing_protein_OS_Anopheles_dirus_OX_7168_PE_4_SV_1 0.00404310973039
0 DAniello2015_ops1.3_Patiria_miniata DAniello2015_ops1.3_Patiria_miniata 0.016825754368
0 tr|A0A1I8IGJ3|A0A1I8IGJ3_9PLAT_G_PROTEIN_RECEP_F1_2_domain-containing_protein_OS_Macrostomum_lignano_OX_282301_PE_3_SV_1 tr|A0A1I8IGJ3|A0A1I8IGJ3_9PLAT_G_PROTEIN_RECEP_F1_2_domain-containing_protein_OS_Macrostomum_lignano_OX_282301_PE_3_SV_1 0.016825754368
0 XP_006035086.2_olfactory_receptor_6J1-like_Alligator_sinensis XP_006035086.2_olfactory_receptor_6J1-like_Alligator_sinensis 0.0132058018566
0 XP_010177631.1_PREDICTED_LOW_QUALITY_PROTEIN_rhodopsin_GQ-coupled-like_partial_Mesitornis_unicolor XP_010177631.1_PREDICTED_LOW_QUALITY_PROTEIN_rhodopsin_GQ-coupled-like_partial_Mesitornis_unicolor 0.046742836737
0 GBP65276.1_Melanopsin-B_Eumeta_japonica GBP65276.1_Melanopsin-B_Eumeta_japonica 0.0132058018566
0 SBP14574.1_Uncharacterized_protein_partial_Iconisemion_striatum SBP14574.1_Uncharacterized_protein_partial_Iconisemion_striatum 0.016825754368
0 sp|P37705.1|GRP3_DAUCA_RecName_Full_Glycine-rich_protein_A3 sp|P37705.1|GRP3_DAUCA_RecName_Full_Glycine-rich_protein_A3 0.0786872925612
0 KAA0708943.1_G-protein_coupled_receptor_136_Triplophysa_tibetana KAA0708943.1_G-protein_coupled_receptor_136_Triplophysa_tibetana 0.0132058018566
0 RNA01884.1_melanopsin_partial_Brachionus_plicatilis RNA01884.1_melanopsin_partial_Brachionus_plicatilis 0.0249329688759
0 XP_012892012.1_PREDICTED_olfactory_receptor_4C11-like_Dipodomys_ordii XP_012892012.1_PREDICTED_olfactory_receptor_4C11-like_Dipodomys_ordii 0.00404310973039
0 CAF94914.1_unnamed_protein_product_Tetraodon_nigroviridis CAF94914.1_unnamed_protein_product_Tetraodon_nigroviridis 0.016825754368
0 AAT48004.1_rhodopsin_partial_Architeuthis_sp._JMS-2004 AAT48004.1_rhodopsin_partial_Architeuthis_sp._JMS-2004 0.0786872925612
0 AVP77696.1_rhodopsin_partial_Leptolalax_fritinniens AVP77696.1_rhodopsin_partial_Leptolalax_fritinniens 0.016825754368
0 APY20512.1_long_wavelength_sensitive_opsin_partial_Micromalthus_debilis APY20512.1_long_wavelength_sensitive_opsin_partial_Micromalthus_debilis 0.046742836737
0 AAQ16412.1_rhodopsin_partial_Trichobatrachus_robustus AAQ16412.1_rhodopsin_partial_Trichobatrachus_robustus 0.016825754368
0 OMJ69489.1_hypothetical_protein_SteCoe_32782_Stentor_coeruleus OMJ69489.1_hypothetical_protein_SteCoe_32782_Stentor_coeruleus 0.016825754368
0 KTF82038.1_hypothetical_protein_cypCar_00028177_Cyprinus_carpio KTF82038.1_hypothetical_protein_cypCar_00028177_Cyprinus_carpio 0.016825754368
0 KAA8593386.1_hypothetical_protein_FQN60_009502_Etheostoma_spectabile KAA8593386.1_hypothetical_protein_FQN60_009502_Etheostoma_spectabile 0.016825754368
0 JAL04135.1_hypothetical_protein_Daphnia_magna JAL04135.1_hypothetical_protein_Daphnia_magna 0.005605332305
0 tr|A0A1D1VX88|A0A1D1VX88_RAMVA_G_PROTEIN_RECEP_F1_2_domain-containing_protein_OS_Ramazzottius_varieornatus_OX_947166_GN_RvY_16096-1_PE_4_SV_1 tr|A0A1D1VX88|A0A1D1VX88_RAMVA_G_PROTEIN_RECEP_F1_2_domain-containing_protein_OS_Ramazzottius_varieornatus_OX_947166_GN_RvY_16096-1_PE_4_SV_1 0.0249329688759
0 XP_025917067.1_blue-sensitive_opsin-like_partial_Apteryx_rowi XP_025917067.1_blue-sensitive_opsin-like_partial_Apteryx_rowi 0.016825754368
0 tr|A0A182TCF7|A0A182TCF7_9DIPT_G_PROTEIN_RECEP_F1_2_domain-containing_protein_OS_Anopheles_maculatus_OX_74869_PE_4_SV_1 tr|A0A182TCF7|A0A182TCF7_9DIPT_G_PROTEIN_RECEP_F1_2_domain-containing_protein_OS_Anopheles_maculatus_OX_74869_PE_4_SV_1 0.005605332305
0 RXN37756.1_melanopsin-B-like_protein_Labeo_rohita RXN37756.1_melanopsin-B-like_protein_Labeo_rohita 0.0786872925612
0 XP_004484554.1_RPE-retinal_G_protein-coupled_receptor_isoform_X1_Dasypus_novemcinctus XP_004484554.1_RPE-retinal_G_protein-coupled_receptor_isoform_X1_Dasypus_novemcinctus 0.016825754368
0 XP_024250518.1_HIV_Tat-specific_factor_1_isoform_X4_Oncorhynchus_tshawytscha XP_024250518.1_HIV_Tat-specific_factor_1_isoform_X4_Oncorhynchus_tshawytscha 0.016825754368
0 TKS65746.1_Pinopsin_Pineal_gland-specific_opsin_Collichthys_lucidus TKS65746.1_Pinopsin_Pineal_gland-specific_opsin_Collichthys_lucidus 0.0132058018566
0 XP_012941555.1_PREDICTED_G-protein_coupled_receptor_GRL101-like_Aplysia_californica XP_012941555.1_PREDICTED_G-protein_coupled_receptor_GRL101-like_Aplysia_californica 0.00404310973039
0 tr|A0A673HP12|A0A673HP12_9TELE_Parapinopsin_b_OS_Sinocyclocheilus_rhinocerous_OX_307959_PE_4_SV_1 tr|A0A673HP12|A0A673HP12_9TELE_Parapinopsin_b_OS_Sinocyclocheilus_rhinocerous_OX_307959_PE_4_SV_1 0.016825754368
0 ABC26410.1_nonfunctional_shortwave-sensitive_1_violet_opsin_partial_Glaucomys_sabrinus ABC26410.1_nonfunctional_shortwave-sensitive_1_violet_opsin_partial_Glaucomys_sabrinus 0.0249329688759
0 JAK36590.1_hypothetical_protein_Daphnia_magna JAK36590.1_hypothetical_protein_Daphnia_magna 0.0249329688759
0 JAJ00944.1_hypothetical_protein_partial_Daphnia_magna JAJ00944.1_hypothetical_protein_partial_Daphnia_magna 0.0132058018566
0 XP_014399109.1_PREDICTED_RPE-retinal_G_protein-coupled_receptor_isoform_X3_Myotis_brandtii XP_014399109.1_PREDICTED_RPE-retinal_G_protein-coupled_receptor_isoform_X3_Myotis_brandtii 0.0132058018566
0 XP_019636885.1_PREDICTED_uncharacterized_protein_LOC109479371_Branchiostoma_belcheri XP_019636885.1_PREDICTED_uncharacterized_protein_LOC109479371_Branchiostoma_belcheri 0.046742836737
0 BBX91037.1_hypothetical_protein_MBOE_26860_Mycolicibacterium_boenickei BBX91037.1_hypothetical_protein_MBOE_26860_Mycolicibacterium_boenickei 0.016825754368
0 ABD90873.1_rhodopsin_partial_Dasypops_schirchi ABD90873.1_rhodopsin_partial_Dasypops_schirchi 0.0316122330179
0 XP_016048353.1_PREDICTED_RPE-retinal_G_protein-coupled_receptor_isoform_X3_Erinaceus_europaeus XP_016048353.1_PREDICTED_RPE-retinal_G_protein-coupled_receptor_isoform_X3_Erinaceus_europaeus 0.0132058018566
0 XP_028940374.1_LOW_QUALITY_PROTEIN_melanopsin-like_Antrostomus_carolinensis XP_028940374.1_LOW_QUALITY_PROTEIN_melanopsin-like_Antrostomus_carolinensis 0.046742836737
0 tr|A0A182L8D9|A0A182L8D9_9DIPT_G_PROTEIN_RECEP_F1_2_domain-containing_protein_OS_Anopheles_coluzzii_OX_1518534_PE_4_SV_1 tr|A0A182L8D9|A0A182L8D9_9DIPT_G_PROTEIN_RECEP_F1_2_domain-containing_protein_OS_Anopheles_coluzzii_OX_1518534_PE_4_SV_1 0.0249329688759
0 XP_034053330.1_sickle_tail_protein_homolog_isoform_X18_Gymnodraco_acuticeps XP_034053330.1_sickle_tail_protein_homolog_isoform_X18_Gymnodraco_acuticeps 0.046742836737
