Gene Species Taxon Signature
0 GCB79206.1_hypothetical_protein_scyTo_0016924_partial_Scyliorhinus_torazame GCB79206.1_hypothetical_protein_scyTo_0016924_partial_Scyliorhinus_torazame 0.0608244839885
0 XP_027831864.1_LOW_QUALITY_PROTEIN_opsin-3_Ovis_aries XP_027831864.1_LOW_QUALITY_PROTEIN_opsin-3_Ovis_aries 0.0105907321856
0 QID92082.1_G-protein-coupled_chemokine_receptor_partial_Lumpy_skin_disease_virus QID92082.1_G-protein-coupled_chemokine_receptor_partial_Lumpy_skin_disease_virus 0.00704663543923
0 XP_002111869.1_hypothetical_protein_TRIADDRAFT_55330_Trichoplax_adhaerens XP_002111869.1_hypothetical_protein_TRIADDRAFT_55330_Trichoplax_adhaerens 0.00638789747986
0 HDC51944.1_TPA_melanopsin_isoform_X3-like_partial_Sus_scrofa HDC51944.1_TPA_melanopsin_isoform_X3-like_partial_Sus_scrofa 0.0105907321856
0 RXN37648.1_gypsy_retrotransposon_integrase_1-like_protein_Labeo_rohita RXN37648.1_gypsy_retrotransposon_integrase_1-like_protein_Labeo_rohita 0.0105907321856
0 DAniello2015_ops1.A_Paracentrotus_lividus DAniello2015_ops1.A_Paracentrotus_lividus 0.0105907321856
0 ORY74965.1_Annexin_Neocallimastix_californiae ORY74965.1_Annexin_Neocallimastix_californiae 0.00704663543923
0 KAE9525951.1_hypothetical_protein_AGLY_014000_Aphis_glycines KAE9525951.1_hypothetical_protein_AGLY_014000_Aphis_glycines 0.00704663543923
0 JAQ41638.1_Opsin_5_1-like_protein_Fundulus_heteroclitus JAQ41638.1_Opsin_5_1-like_protein_Fundulus_heteroclitus 0.0608244839885
0 JAO05021.1_OPN4A_Poeciliopsis_prolifica JAO05021.1_OPN4A_Poeciliopsis_prolifica 0.0105907321856
0 AAL37521.1_opsin_partial_Skogsbergia_lerneri AAL37521.1_opsin_partial_Skogsbergia_lerneri 0.0105907321856
0 Notalux_sp1_TRINITY_DN105894_c0_g1_i1|ORF4 Notalux_sp1_TRINITY_DN105894_c0_g1_i1|ORF4 0.00704663543923
0 tr|T1HCC3|T1HCC3_RHOPR_G_PROTEIN_RECEP_F1_2_domain-containing_protein_OS_Rhodnius_prolixus_OX_13249_PE_4_SV_1 tr|T1HCC3|T1HCC3_RHOPR_G_PROTEIN_RECEP_F1_2_domain-containing_protein_OS_Rhodnius_prolixus_OX_13249_PE_4_SV_1 0.0105907321856
0 NP_001005481.1_olfactory_receptor_132_Mus_musculus NP_001005481.1_olfactory_receptor_132_Mus_musculus 0.00795042684036
0 VZI04154.1_unnamed_protein_product_Sparganum_proliferum VZI04154.1_unnamed_protein_product_Sparganum_proliferum 0.000707885980489
0 XP_023803019.1_ultraviolet-sensitive_opsin-like_Cyanistes_caeruleus XP_023803019.1_ultraviolet-sensitive_opsin-like_Cyanistes_caeruleus 0.0157115465109
