File	SHaLRTAverage	aBayesAverage	UFBootAverage
/work/oa20474/PhylogenyPipeline/Opsins/Alignments/PASTA/RogueIter_16/SequencesOfInterest.alignment.PASTA.fasta.raxml.reduced.phy.treefile	68.41782918149466192170	.85856192170818505338	87.53096085409252669039
/work/oa20474/PhylogenyPipeline/Opsins/Alignments/PASTA/RogueIter_16/SequencesOfInterestShuffled.part_001.alignment.PASTA.fasta.raxml.reduced.phy.treefile	66.17518987341772151898	.84987341772151898734	86.54177215189873417721
/work/oa20474/PhylogenyPipeline/Opsins/Alignments/PASTA/RogueIter_16/SequencesOfInterestShuffled.part_002.alignment.PASTA.fasta.raxml.reduced.phy.treefile	68.31515151515151515151	.85926767676767676767	86.55555555555555555555
/work/oa20474/PhylogenyPipeline/Opsins/Alignments/PASTA/RogueIter_16/SequencesOfInterestShuffled.part_003.alignment.PASTA.fasta.raxml.reduced.phy.treefile	68.41703163017031630170	.85728223844282238442	86.11678832116788321167
/work/oa20474/PhylogenyPipeline/Opsins/Alignments/PASTA/RogueIter_16/SequencesOfInterestShuffled.part_004.alignment.PASTA.fasta.raxml.reduced.phy.treefile	68.02922705314009661835	.85734782608695652173	86.89855072463768115942
/work/oa20474/PhylogenyPipeline/Opsins/Alignments/PASTA/RogueIter_16/SequencesOfInterestShuffled.part_005.alignment.PASTA.fasta.raxml.reduced.phy.treefile	67.04976076555023923444	.85109090909090909090	87.10287081339712918660
/work/oa20474/PhylogenyPipeline/Opsins/Alignments/PASTA/RogueIter_16/SequencesOfInterestShuffled.part_006.alignment.PASTA.fasta.raxml.reduced.phy.treefile	68.30440097799511002444	.85803911980440097799	86.67970660146699266503
/work/oa20474/PhylogenyPipeline/Opsins/Alignments/PASTA/RogueIter_16/SequencesOfInterestShuffled.part_007.alignment.PASTA.fasta.raxml.reduced.phy.treefile	68.37545691906005221932	.85621671018276762402	87.12532637075718015665
/work/oa20474/PhylogenyPipeline/Opsins/Alignments/PASTA/RogueIter_16/SequencesOfInterestShuffled.part_008.alignment.PASTA.fasta.raxml.reduced.phy.treefile	66.22809523809523809523	.84720952380952380952	86.14285714285714285714
Average	67.70134923934166123174	.85498770484608457966	86.74382094842564729551
