File	SHaLRTAverage	aBayesAverage	UFBootAverage
/work/oa20474/PhylogenyPipeline/Opsins/Alignments/PASTA/RogueIter_0/SequencesOfInterest.alignment.PASTA.fasta.raxml.reduced.phy.treefile	67.61233795261510952168	.83523871256146624944	74.96513187304425569959
/work/oa20474/PhylogenyPipeline/Opsins/Alignments/PASTA/RogueIter_0/SequencesOfInterestShuffled.part_001.alignment.PASTA.fasta.raxml.reduced.phy.treefile	68.94566596194503171247	.84561522198731501057	81.95137420718816067653
/work/oa20474/PhylogenyPipeline/Opsins/Alignments/PASTA/RogueIter_0/SequencesOfInterestShuffled.part_002.alignment.PASTA.fasta.raxml.reduced.phy.treefile	66.50772442588726513569	.82492693110647181628	82.93319415448851774530
/work/oa20474/PhylogenyPipeline/Opsins/Alignments/PASTA/RogueIter_0/SequencesOfInterestShuffled.part_003.alignment.PASTA.fasta.raxml.reduced.phy.treefile	68.89287169042769857433	.84782077393075356415	81.59063136456211812627
/work/oa20474/PhylogenyPipeline/Opsins/Alignments/PASTA/RogueIter_0/SequencesOfInterestShuffled.part_004.alignment.PASTA.fasta.raxml.reduced.phy.treefile	67.98849206349206349206	.83441666666666666666	85.36507936507936507936
/work/oa20474/PhylogenyPipeline/Opsins/Alignments/PASTA/RogueIter_0/SequencesOfInterestShuffled.part_005.alignment.PASTA.fasta.raxml.reduced.phy.treefile	66.41185770750988142292	.84024703557312252964	86.32806324110671936758
/work/oa20474/PhylogenyPipeline/Opsins/Alignments/PASTA/RogueIter_0/SequencesOfInterestShuffled.part_006.alignment.PASTA.fasta.raxml.reduced.phy.treefile	68.42609603340292275574	.83960960334029227557	83.75365344467640918580
/work/oa20474/PhylogenyPipeline/Opsins/Alignments/PASTA/RogueIter_0/SequencesOfInterestShuffled.part_007.alignment.PASTA.fasta.raxml.reduced.phy.treefile	66.33941299790356394129	.83926415094339622641	81.08805031446540880503
/work/oa20474/PhylogenyPipeline/Opsins/Alignments/PASTA/RogueIter_0/SequencesOfInterestShuffled.part_008.alignment.PASTA.fasta.raxml.reduced.phy.treefile	67.89202453987730061349	.83517382413087934560	85.60736196319018404907
/work/oa20474/PhylogenyPipeline/Opsins/Alignments/PASTA/RogueIter_0/SequencesOfInterestShuffled.part_009.alignment.PASTA.fasta.raxml.reduced.phy.treefile	68.64775510204081632653	.85222244897959183673	83.19387755102040816326
/work/oa20474/PhylogenyPipeline/Opsins/Alignments/PASTA/RogueIter_0/SequencesOfInterestShuffled.part_010.alignment.PASTA.fasta.raxml.reduced.phy.treefile	66.19126016260162601626	.82675813008130081300	78.29268292682926829268
Average	67.62322714888211631931	.83829940902738693945	82.27900912778643774458
