Gene Species Taxon Signature
0 ROT77766.1_rhodopsin_Penaeus_vannamei ROT77766.1_rhodopsin_Penaeus_vannamei 0.0027210041595
0 XP_014164854.1_G-protein_coupled_receptor_37-like_1_Geospiza_fortis XP_014164854.1_G-protein_coupled_receptor_37-like_1_Geospiza_fortis 0.00922044695748
0 XP_019482002.1_PREDICTED_RPE-retinal_G_protein-coupled_receptor_Hipposideros_armiger XP_019482002.1_PREDICTED_RPE-retinal_G_protein-coupled_receptor_Hipposideros_armiger 0.00853247042063
0 tr|A0A452GLS0|A0A452GLS0_9SAUR_G_PROTEIN_RECEP_F1_2_domain-containing_protein_OS_Gopherus_agassizii_OX_38772_PE_4_SV_1 tr|A0A452GLS0|A0A452GLS0_9SAUR_G_PROTEIN_RECEP_F1_2_domain-containing_protein_OS_Gopherus_agassizii_OX_38772_PE_4_SV_1 0.129242445499
0 XP_014220575.1_rhodopsin-like_isoform_X1_Trichogramma_pretiosum XP_014220575.1_rhodopsin-like_isoform_X1_Trichogramma_pretiosum 0.00853247042063
0 XP_010294446.1_PREDICTED_olfactory_receptor_14J1-like_Phaethon_lepturus XP_010294446.1_PREDICTED_olfactory_receptor_14J1-like_Phaethon_lepturus 0.050579113553
0 KAF3697317.1_P2Y_purinoceptor_1_Channa_argus KAF3697317.1_P2Y_purinoceptor_1_Channa_argus 0.00309519927593
0 APY20526.1_long_wavelength_sensitive_opsin_2_Cotesia_vestalis APY20526.1_long_wavelength_sensitive_opsin_2_Cotesia_vestalis 0.00353448711907
0 ELW65957.1_RPE-retinal_G_protein-coupled_receptor_Tupaia_chinensis ELW65957.1_RPE-retinal_G_protein-coupled_receptor_Tupaia_chinensis 0.00309912737726
0 XP_023248727.1_P2Y_purinoceptor_1-like_Seriola_lalandi_dorsalis XP_023248727.1_P2Y_purinoceptor_1-like_Seriola_lalandi_dorsalis 0.00309519927593
0 XP_009082705.1_PREDICTED_proteinase-activated_receptor_1_partial_Acanthisitta_chloris XP_009082705.1_PREDICTED_proteinase-activated_receptor_1_partial_Acanthisitta_chloris 0.00922044695748
0 XP_013361807.1_PREDICTED_olfactory_receptor_4D11-like_Chinchilla_lanigera XP_013361807.1_PREDICTED_olfactory_receptor_4D11-like_Chinchilla_lanigera 0.050579113553
0 ROT69172.1_rhodopsin_Penaeus_vannamei ROT69172.1_rhodopsin_Penaeus_vannamei 0.00853247042063
0 tr|A0A3Q2PEZ5|A0A3Q2PEZ5_FUNHE_G_PROTEIN_RECEP_F1_2_domain-containing_protein_OS_Fundulus_heteroclitus_OX_8078_PE_3_SV_1 tr|A0A3Q2PEZ5|A0A3Q2PEZ5_FUNHE_G_PROTEIN_RECEP_F1_2_domain-containing_protein_OS_Fundulus_heteroclitus_OX_8078_PE_3_SV_1 0.00309519927593
0 XP_032378826.1_prosaposin_receptor_GPR37_Etheostoma_spectabile XP_032378826.1_prosaposin_receptor_GPR37_Etheostoma_spectabile 0.00309519927593
0 NP_001000606.1_olfactory_receptor_Olr780_Rattus_norvegicus NP_001000606.1_olfactory_receptor_Olr780_Rattus_norvegicus 0.050579113553
0 tr|A0A1I8JFR9|A0A1I8JFR9_9PLAT_Phosphodiesterase_OS_Macrostomum_lignano_OX_282301_PE_3_SV_1 tr|A0A1I8JFR9|A0A1I8JFR9_9PLAT_Phosphodiesterase_OS_Macrostomum_lignano_OX_282301_PE_3_SV_1 0.00117346448704
0 CAQ65099.1_long-wavelength_opsin_partial_Chromaphis_juglandicola CAQ65099.1_long-wavelength_opsin_partial_Chromaphis_juglandicola 0.0027210041595
0 tr|A0A369RPJ8|A0A369RPJ8_9METZ_Somatostatin_receptor_type_4_OS_Trichoplax_sp._H2_OX_287889_GN_TrispH2_011801_PE_4_SV_1 tr|A0A369RPJ8|A0A369RPJ8_9METZ_Somatostatin_receptor_type_4_OS_Trichoplax_sp._H2_OX_287889_GN_TrispH2_011801_PE_4_SV_1 0.00309519927593
0 XP_035263426.1_cysteinyl_leukotriene_receptor_1-like_isoform_X1_Anguilla_anguilla XP_035263426.1_cysteinyl_leukotriene_receptor_1-like_isoform_X1_Anguilla_anguilla 0.00117346448704
0 XP_019899173.2_histamine_H3_receptor_isoform_X1_Esox_lucius XP_019899173.2_histamine_H3_receptor_isoform_X1_Esox_lucius 0.00922044695748
0 ABI48885.1_opsin_partial_Mysis_diluviana ABI48885.1_opsin_partial_Mysis_diluviana 0.00353448711907
0 tr|G3P8R7|G3P8R7_GASAC_Bradykinin_receptor_B2_OS_Gasterosteus_aculeatus_OX_69293_GN_BDKRB2_1_of_many_PE_3_SV_1 tr|G3P8R7|G3P8R7_GASAC_Bradykinin_receptor_B2_OS_Gasterosteus_aculeatus_OX_69293_GN_BDKRB2_1_of_many_PE_3_SV_1 0.00309519927593
0 XP_024946932.1_cardioacceleratory_peptide_receptor_isoform_X1_Cephus_cinctus XP_024946932.1_cardioacceleratory_peptide_receptor_isoform_X1_Cephus_cinctus 0.00117346448704
0 XP_025917749.1_olfactory_receptor_14J1-like_Apteryx_rowi XP_025917749.1_olfactory_receptor_14J1-like_Apteryx_rowi 0.050579113553
0 XP_019204782.1_platelet-activating_factor_receptor-like_Oreochromis_niloticus XP_019204782.1_platelet-activating_factor_receptor-like_Oreochromis_niloticus 0.00309519927593
0 XP_023807810.1_prolactin-releasing_peptide_receptor-like_isoform_X1_Oryzias_latipes XP_023807810.1_prolactin-releasing_peptide_receptor-like_isoform_X1_Oryzias_latipes 0.00309519927593
0 XP_002117715.1_hypothetical_protein_TRIADDRAFT_61720_Trichoplax_adhaerens XP_002117715.1_hypothetical_protein_TRIADDRAFT_61720_Trichoplax_adhaerens 0.00309912737726
0 XP_013114605.1_PREDICTED_opsin_Rh1_isoform_X1_Stomoxys_calcitrans XP_013114605.1_PREDICTED_opsin_Rh1_isoform_X1_Stomoxys_calcitrans 0.00853247042063
0 XP_028302158.1_trace_amine-associated_receptor_3-like_Gouania_willdenowi XP_028302158.1_trace_amine-associated_receptor_3-like_Gouania_willdenowi 0.00353448711907
0 XP_028248835.1_G-protein_coupled_receptor_183-like_Parambassis_ranga XP_028248835.1_G-protein_coupled_receptor_183-like_Parambassis_ranga 0.00309912737726
0 XP_007952426.1_PREDICTED_RPE-retinal_G_protein-coupled_receptor_Orycteropus_afer_afer XP_007952426.1_PREDICTED_RPE-retinal_G_protein-coupled_receptor_Orycteropus_afer_afer 0.0027210041595
0 XP_023347456.1_compound_eye_opsin_BCRH2-like_Eurytemora_affinis XP_023347456.1_compound_eye_opsin_BCRH2-like_Eurytemora_affinis 0.00309912737726
0 XP_033780734.1_olfactory_receptor_6M1-like_partial_Geotrypetes_seraphini XP_033780734.1_olfactory_receptor_6M1-like_partial_Geotrypetes_seraphini 0.00922044695748
0 XP_013114609.1_PREDICTED_opsin_Rh1-like_isoform_X3_Stomoxys_calcitrans XP_013114609.1_PREDICTED_opsin_Rh1-like_isoform_X3_Stomoxys_calcitrans 0.0100789216661
0 XP_008851845.2_olfactory_receptor_14C36-like_Nannospalax_galili XP_008851845.2_olfactory_receptor_14C36-like_Nannospalax_galili 0.050579113553
0 tr|A0A3Q2ZDC2|A0A3Q2ZDC2_KRYMA_G_PROTEIN_RECEP_F1_2_domain-containing_protein_OS_Kryptolebias_marmoratus_OX_37003_PE_4_SV_1 tr|A0A3Q2ZDC2|A0A3Q2ZDC2_KRYMA_G_PROTEIN_RECEP_F1_2_domain-containing_protein_OS_Kryptolebias_marmoratus_OX_37003_PE_4_SV_1 0.00309519927593
0 XP_028429880.1_olfactory_receptor_11A1-like_Perca_flavescens XP_028429880.1_olfactory_receptor_11A1-like_Perca_flavescens 0.00922044695748
0 PIO33248.1_hypothetical_protein_AB205_0212880_partial_Lithobates_catesbeianus PIO33248.1_hypothetical_protein_AB205_0212880_partial_Lithobates_catesbeianus 0.0027210041595
0 XP_014085801.1_PREDICTED_opsin_Rh2_Bactrocera_oleae XP_014085801.1_PREDICTED_opsin_Rh2_Bactrocera_oleae 0.00853247042063
0 ABY81042.1_long-wave_opsin_partial_Caspiomysis_knipowitschi ABY81042.1_long-wave_opsin_partial_Caspiomysis_knipowitschi 0.00309912737726
0 XP_019641792.1_PREDICTED_histamine_H3_receptor-like_Branchiostoma_belcheri XP_019641792.1_PREDICTED_histamine_H3_receptor-like_Branchiostoma_belcheri 0.00309912737726
0 XP_003430825.2_LOW_QUALITY_PROTEIN_melatonin_receptor_type_1B_Ornithorhynchus_anatinus XP_003430825.2_LOW_QUALITY_PROTEIN_melatonin_receptor_type_1B_Ornithorhynchus_anatinus 0.00309519927593
0 XP_005182983.1_PREDICTED_opsin_Rh1_Musca_domestica XP_005182983.1_PREDICTED_opsin_Rh1_Musca_domestica 0.00853247042063
0 XP_025829857.1_rhodopsin_GQ-coupled-like_Agrilus_planipennis XP_025829857.1_rhodopsin_GQ-coupled-like_Agrilus_planipennis 0.00309912737726
0 AKM15815.1_long-wavelength_opsin_partial_Stomaphis_quercisucta AKM15815.1_long-wavelength_opsin_partial_Stomaphis_quercisucta 0.00309912737726
0 XP_010214843.1_PREDICTED_putative_P2Y_purinoceptor_10_Tinamus_guttatus XP_010214843.1_PREDICTED_putative_P2Y_purinoceptor_10_Tinamus_guttatus 0.00309912737726
0 XP_008557308.1_PREDICTED_rhodopsin-like_Microplitis_demolitor XP_008557308.1_PREDICTED_rhodopsin-like_Microplitis_demolitor 0.00353448711907
0 XP_002113406.1_hypothetical_protein_TRIADDRAFT_57535_Trichoplax_adhaerens XP_002113406.1_hypothetical_protein_TRIADDRAFT_57535_Trichoplax_adhaerens 0.00853247042063
0 XP_015219626.1_PREDICTED_proteinase-activated_receptor_2-like_Lepisosteus_oculatus XP_015219626.1_PREDICTED_proteinase-activated_receptor_2-like_Lepisosteus_oculatus 0.00353448711907
0 tr|A0A3P9NDI9|A0A3P9NDI9_POERE_G_PROTEIN_RECEP_F1_2_domain-containing_protein_OS_Poecilia_reticulata_OX_8081_PE_4_SV_1 tr|A0A3P9NDI9|A0A3P9NDI9_POERE_G_PROTEIN_RECEP_F1_2_domain-containing_protein_OS_Poecilia_reticulata_OX_8081_PE_4_SV_1 0.00309519927593
0 XP_032800776.1_RPE-retinal_G_protein-coupled_receptor-like_Petromyzon_marinus XP_032800776.1_RPE-retinal_G_protein-coupled_receptor-like_Petromyzon_marinus 0.00309912737726
0 MBV97401.1_G-protein_coupled_receptor_35_partial_Eschrichtius_robustus MBV97401.1_G-protein_coupled_receptor_35_partial_Eschrichtius_robustus 0.00309519927593
0 JAJ88774.1_Class_a_rhodopsin_g-protein_coupled_receptor_gprop1_partial_Daphnia_magna JAJ88774.1_Class_a_rhodopsin_g-protein_coupled_receptor_gprop1_partial_Daphnia_magna 0.00353448711907
0 XP_019962892.1_PREDICTED_C-C_chemokine_receptor_type_7-like_Paralichthys_olivaceus XP_019962892.1_PREDICTED_C-C_chemokine_receptor_type_7-like_Paralichthys_olivaceus 0.00309912737726
0 TMW44031.1_hypothetical_protein_DOY81_010889_Sarcophaga_bullata TMW44031.1_hypothetical_protein_DOY81_010889_Sarcophaga_bullata 0.00853247042063
0 XP_008491871.1_putative_P2Y_purinoceptor_10_Calypte_anna XP_008491871.1_putative_P2Y_purinoceptor_10_Calypte_anna 0.00309519927593
0 tr|A0A4W5LID7|A0A4W5LID7_9TELE_Rhodopsin_OS_Hucho_hucho_OX_62062_GN_RHO_PE_4_SV_1 tr|A0A4W5LID7|A0A4W5LID7_9TELE_Rhodopsin_OS_Hucho_hucho_OX_62062_GN_RHO_PE_4_SV_1 0.00353448711907
0 APY20557.1_long_wavelength_sensitive_opsin_1_partial_Aphanisticus_sp._CRS-2017 APY20557.1_long_wavelength_sensitive_opsin_1_partial_Aphanisticus_sp._CRS-2017 0.00309912737726
0 RDD38879.1_Violet-sensitive_opsin_Trichoplax_sp._H2 RDD38879.1_Violet-sensitive_opsin_Trichoplax_sp._H2 0.00309519927593
0 XP_002126848.1_growth_hormone_secretagogue_receptor_type_1-like_Ciona_intestinalis XP_002126848.1_growth_hormone_secretagogue_receptor_type_1-like_Ciona_intestinalis 0.00309519927593
0 CAF89729.1_unnamed_protein_product_Tetraodon_nigroviridis CAF89729.1_unnamed_protein_product_Tetraodon_nigroviridis 0.00353448711907
0 XP_009468470.1_PREDICTED_gonadotropin-releasing_hormone_receptor-like_Nipponia_nippon XP_009468470.1_PREDICTED_gonadotropin-releasing_hormone_receptor-like_Nipponia_nippon 0.00309519927593
0 AWX63625.1_putative_LWS_opsin_partial_Asellus_aquaticus AWX63625.1_putative_LWS_opsin_partial_Asellus_aquaticus 0.000368807299139
0 JAN09975.1_Class_a_rhodopsin_g-protein_coupled_receptor_gprop1_Daphnia_magna JAN09975.1_Class_a_rhodopsin_g-protein_coupled_receptor_gprop1_Daphnia_magna 0.00353448711907
0 KAF0872696.1_RGR_protein_partial_Crocuta_crocuta KAF0872696.1_RGR_protein_partial_Crocuta_crocuta 0.00309912737726
0 XP_012878561.1_PREDICTED_hydroxycarboxylic_acid_receptor_2-like_Dipodomys_ordii XP_012878561.1_PREDICTED_hydroxycarboxylic_acid_receptor_2-like_Dipodomys_ordii 0.00853247042063
