File	SHaLRTAverage	aBayesAverage	UFBootAverage
/work/oa20474/PhylogenyPipeline/Opsins/Alignments/PASTA/RogueIter_15/SequencesOfInterest.alignment.PASTA.fasta.raxml.reduced.phy.treefile	67.24036388140161725067	.85144407008086253369	84.47641509433962264150
/work/oa20474/PhylogenyPipeline/Opsins/Alignments/PASTA/RogueIter_15/SequencesOfInterestShuffled.part_001.alignment.PASTA.fasta.raxml.reduced.phy.treefile	66.85964912280701754385	.85286466165413533834	88.10275689223057644110
/work/oa20474/PhylogenyPipeline/Opsins/Alignments/PASTA/RogueIter_15/SequencesOfInterestShuffled.part_002.alignment.PASTA.fasta.raxml.reduced.phy.treefile	67.38489702517162471395	.85272311212814645308	85.70938215102974828375
/work/oa20474/PhylogenyPipeline/Opsins/Alignments/PASTA/RogueIter_15/SequencesOfInterestShuffled.part_003.alignment.PASTA.fasta.raxml.reduced.phy.treefile	66.99727047146401985111	.84513647642679900744	86.51116625310173697270
/work/oa20474/PhylogenyPipeline/Opsins/Alignments/PASTA/RogueIter_15/SequencesOfInterestShuffled.part_004.alignment.PASTA.fasta.raxml.reduced.phy.treefile	66.67611241217798594847	.85297658079625292740	87.27868852459016393442
/work/oa20474/PhylogenyPipeline/Opsins/Alignments/PASTA/RogueIter_15/SequencesOfInterestShuffled.part_005.alignment.PASTA.fasta.raxml.reduced.phy.treefile	67.23200000000000000000	.85592250000000000000	85.65500000000000000000
/work/oa20474/PhylogenyPipeline/Opsins/Alignments/PASTA/RogueIter_15/SequencesOfInterestShuffled.part_006.alignment.PASTA.fasta.raxml.reduced.phy.treefile	66.86906474820143884892	.84466906474820143884	84.36930455635491606714
/work/oa20474/PhylogenyPipeline/Opsins/Alignments/PASTA/RogueIter_15/SequencesOfInterestShuffled.part_007.alignment.PASTA.fasta.raxml.reduced.phy.treefile	65.91441860465116279069	.84939302325581395348	85.83720930232558139534
/work/oa20474/PhylogenyPipeline/Opsins/Alignments/PASTA/RogueIter_15/SequencesOfInterestShuffled.part_008.alignment.PASTA.fasta.raxml.reduced.phy.treefile	68.81056511056511056511	.85917936117936117936	86.63144963144963144963
Average	67.10937126404888639030	.85158987225217475907	86.06348582282466413173
