file                                                                                                                              format  type     num_seqs    sum_len  min_len  avg_len  max_len
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_19/SequencesOfInterestAll.dropped.fasta                FASTA   Protein        69     23,414       91    339.3      963
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_19/SequencesOfInterestAll.fasta                        FASTA   Protein     6,281  2,476,723       51    394.3    4,736
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_19/SequencesOfInterest.dropped.fasta                   FASTA   Protein       136     46,514       91      342    1,028
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_19/SequencesOfInterest.fasta                           FASTA   Protein     6,214  2,453,623       51    394.9    4,736
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_19/SequencesOfInterestShuffled.fasta                   FASTA   Protein     6,214  2,453,623       51    394.9    4,736
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_19/SequencesOfInterestShuffled.part_001.dropped.fasta  FASTA   Protein         6      2,280      353      380      433
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_19/SequencesOfInterestShuffled.part_001.fasta          FASTA   Protein     1,036    407,812       79    393.6    1,983
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_19/SequencesOfInterestShuffled.part_001.old.fasta      FASTA   Protein       902    358,981       68      398    2,401
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_19/SequencesOfInterestShuffled.part_002.dropped.fasta  FASTA   Protein         3        780      183      260      381
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_19/SequencesOfInterestShuffled.part_002.fasta          FASTA   Protein     1,036    407,867       51    393.7    1,470
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_19/SequencesOfInterestShuffled.part_002.old.fasta      FASTA   Protein       904    354,904       79    392.6    1,944
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_19/SequencesOfInterestShuffled.part_003.dropped.fasta  FASTA   Protein         1        301      301      301      301
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_19/SequencesOfInterestShuffled.part_003.fasta          FASTA   Protein     1,036    409,531       68    395.3    2,085
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_19/SequencesOfInterestShuffled.part_003.old.fasta      FASTA   Protein       906    355,447       59    392.3    2,441
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_19/SequencesOfInterestShuffled.part_004.dropped.fasta                          0          0        0        0        0
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_19/SequencesOfInterestShuffled.part_004.fasta          FASTA   Protein     1,036    403,657       64    389.6    2,441
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_19/SequencesOfInterestShuffled.part_004.old.fasta      FASTA   Protein       907    356,833       71    393.4    1,674
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_19/SequencesOfInterestShuffled.part_005.dropped.fasta  FASTA   Protein         2        461      142    230.5      319
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_19/SequencesOfInterestShuffled.part_005.fasta          FASTA   Protein     1,035    413,869       86    399.9    4,736
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_19/SequencesOfInterestShuffled.part_005.old.fasta      FASTA   Protein       905    354,878       83    392.1    4,736
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_19/SequencesOfInterestShuffled.part_006.dropped.fasta  FASTA   Protein         1        118      118      118      118
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_19/SequencesOfInterestShuffled.part_006.fasta          FASTA   Protein     1,035    410,887       59      397    3,850
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_19/SequencesOfInterestShuffled.part_006.old.fasta      FASTA   Protein       906    360,103       64    397.5    3,850
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_19/SequencesOfInterestShuffled.part_007.dropped.fasta                          0          0        0        0        0
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_19/SequencesOfInterestShuffled.part_007.old.fasta      FASTA   Protein       907    355,051       51    391.5    2,254
