file                                                                                                                             format  type     num_seqs    sum_len  min_len  avg_len  max_len
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_8/SequencesOfInterest.dropped.fasta                   FASTA   Protein       136     42,459       50    312.2    1,144
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_8/SequencesOfInterest.fasta                           FASTA   Protein     8,371  3,197,061       35    381.9    4,736
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_8/SequencesOfInterestShuffled.fasta                   FASTA   Protein     8,371  3,197,061       35    381.9    4,736
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_8/SequencesOfInterestShuffled.part_001.dropped.fasta  FASTA   Protein        16      4,764       50    297.8      785
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_8/SequencesOfInterestShuffled.part_001.fasta          FASTA   Protein       931    355,733       61    382.1    2,276
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_8/SequencesOfInterestShuffled.part_001.old.fasta      FASTA   Protein       930    352,237       66    378.7    2,253
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_8/SequencesOfInterestShuffled.part_002.dropped.fasta  FASTA   Protein        15      4,365       77      291      503
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_8/SequencesOfInterestShuffled.part_002.fasta          FASTA   Protein       930    350,438       56    376.8    2,254
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_8/SequencesOfInterestShuffled.part_002.old.fasta      FASTA   Protein       931    356,953       51    383.4    1,838
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_8/SequencesOfInterestShuffled.part_003.dropped.fasta  FASTA   Protein         9      2,119      123    235.4      404
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_8/SequencesOfInterestShuffled.part_003.fasta          FASTA   Protein       930    349,327       36    375.6    1,674
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_8/SequencesOfInterestShuffled.part_003.old.fasta      FASTA   Protein       936    353,648       45    377.8    1,508
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_8/SequencesOfInterestShuffled.part_004.dropped.fasta  FASTA   Protein        12      3,063       98    255.3      469
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_8/SequencesOfInterestShuffled.part_004.fasta          FASTA   Protein       930    348,464       68    374.7    2,253
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_8/SequencesOfInterestShuffled.part_004.old.fasta      FASTA   Protein       933    356,933       35    382.6    3,850
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_8/SequencesOfInterestShuffled.part_005.dropped.fasta  FASTA   Protein        20      6,285      124    314.3      623
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_8/SequencesOfInterestShuffled.part_005.fasta          FASTA   Protein       930    361,607       48    388.8    2,401
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_8/SequencesOfInterestShuffled.part_005.old.fasta      FASTA   Protein       925    357,399       35    386.4    2,441
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_8/SequencesOfInterestShuffled.part_006.dropped.fasta  FASTA   Protein        17      5,138       69    302.2      495
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_8/SequencesOfInterestShuffled.part_006.fasta          FASTA   Protein       930    354,220       35    380.9    2,441
