JAA92594.1	N/A	2.12e-42
JAN06383.1	N/A	2.06e-38
JAN11525.1	N/A	2.35e-38
JAN56359.1	N/A	2.59e-38
JAN53407.1	N/A	2.97e-38
JAN44534.1	N/A	3.74e-38
JAN81778.1	N/A	4.27e-38
JAM10608.1	N/A	7.59e-38
JAM60514.1	N/A	7.82e-38
JAN36420.1	N/A	9.05e-38
JAJ27505.1	N/A	9.94e-38
JAL09446.1	N/A	1.05e-37
JAN27967.1	N/A	1.27e-37
JAJ68504.1	N/A	1.45e-37
JAN62153.1	N/A	1.53e-37
JAN62154.1	N/A	1.58e-37
JAM53150.1	N/A	1.64e-37
JAL92865.1	N/A	1.74e-37
JAJ54865.1	N/A	1.78e-37
JAN51423.1	N/A	1.79e-37
JAJ26463.1	N/A	1.80e-37
JAN32427.1	N/A	2.28e-37
JAM19007.1	N/A	2.44e-37
JAK36474.1	N/A	2.57e-37
JAL29077.1	N/A	2.61e-37
JAK91355.1	N/A	2.63e-37
JAL52569.1	N/A	2.68e-37
JAK63153.1	N/A	2.71e-37
JAN62155.1	N/A	2.80e-37
JAK61857.1	N/A	2.82e-37
JAM63547.1	N/A	3.05e-37
JAM52999.1	N/A	3.53e-37
JAK10970.1	N/A	3.65e-37
JAM08522.1	N/A	3.68e-37
JAJ28759.1	N/A	3.80e-37
JAK63001.1	N/A	4.30e-37
JAK16467.1	N/A	4.50e-37
JAK51609.1	N/A	4.79e-37
JAK64452.1	N/A	5.16e-37
JAJ03065.1	N/A	5.76e-37
JAJ14611.1	N/A	6.18e-37
JAJ24459.1	N/A	7.06e-37
JAK47157.1	N/A	7.10e-37
JAN10727.1	N/A	7.35e-37
JAL55726.1	N/A	7.36e-37
AFM43711.1	N/A	8.47e-37
JAK10971.1	N/A	8.90e-37
JAL91554.1	N/A	1.01e-36
JAJ53460.1	N/A	1.15e-36
JAK93163.1	N/A	1.23e-36
JAK46958.1	N/A	1.23e-36
JAK12733.1	N/A	1.24e-36
JAK73499.1	N/A	1.25e-36
JAJ37808.1	N/A	1.25e-36
JAJ24460.1	N/A	1.29e-36
JAM53000.1	N/A	1.29e-36
JAM51701.1	N/A	1.32e-36
JAK70695.1	N/A	1.36e-36
JAK55461.1	N/A	1.42e-36
JAM31304.1	N/A	1.44e-36
JAL20890.1	N/A	1.44e-36
JAL26577.1	N/A	1.44e-36
JAL40031.1	N/A	1.50e-36
JAK73501.1	N/A	1.56e-36
JAJ37810.1	N/A	1.59e-36
JAL70908.1	N/A	1.60e-36
JAL73615.1	N/A	1.64e-36
JAK46957.1	N/A	1.69e-36
JAJ37809.1	N/A	1.71e-36
JAN30832.1	N/A	1.79e-36
JAI91663.1	N/A	1.80e-36
JAK91286.1	N/A	1.86e-36
JAL08079.1	N/A	1.86e-36
JAM75667.1	N/A	1.94e-36
JAN32215.1	N/A	1.96e-36
JAI69883.1	N/A	2.00e-36
JAL71178.1	N/A	2.11e-36
JAK35119.1	N/A	2.15e-36
JAJ47355.1	N/A	2.25e-36
JAL37180.1	N/A	2.27e-36
JAK89863.1	N/A	2.29e-36
JAK89862.1	N/A	2.29e-36
JAK33972.1	N/A	2.37e-36
JAK47158.1	N/A	2.45e-36
JAJ32980.1	N/A	2.48e-36
JAK33971.1	N/A	2.71e-36
JAK12732.1	N/A	2.80e-36
JAK00065.1	N/A	2.81e-36
JAJ03112.1	N/A	2.82e-36
JAN30831.1	N/A	2.90e-36
AFM43710.1	N/A	2.90e-36
JAK67711.1	N/A	2.93e-36
JAK99149.1	N/A	3.12e-36
JAN66072.1	N/A	3.17e-36
JAJ64152.1	N/A	3.19e-36
JAN49263.1	N/A	3.32e-36
AFM75824.1	N/A	3.46e-36
JAL37181.1	N/A	3.54e-36
JAK09579.1	N/A	3.55e-36
JAM09605.1	N/A	3.65e-36
JAK51557.1	N/A	3.67e-36
JAK72046.1	N/A	3.70e-36
AFM43712.1	N/A	3.70e-36
JAK81959.1	N/A	3.74e-36
JAL07989.1	N/A	4.22e-36
JAK24121.1	N/A	4.31e-36
JAM00972.1	N/A	4.36e-36
JAK88491.1	N/A	4.41e-36
JAJ28668.1	N/A	4.59e-36
AFM75825.1	N/A	4.75e-36
JAJ25557.1	N/A	5.00e-36
JAJ03113.1	N/A	5.45e-36
JAN45868.1	N/A	5.94e-36
JAN30666.1	N/A	6.30e-36
JAM76304.1	N/A	6.46e-36
JAK22568.1	N/A	6.53e-36
JAJ98214.1	N/A	6.67e-36
JAL56873.1	N/A	6.74e-36
JAM00973.1	N/A	7.02e-36
JAL91555.1	N/A	7.42e-36
JAL26929.1	N/A	7.60e-36
JAN74204.1	N/A	7.73e-36
JAJ73703.1	N/A	7.85e-36
JAK83095.1	N/A	7.97e-36
JAL52568.1	N/A	8.87e-36
JAM00971.1	N/A	9.00e-36
JAI85661.1	N/A	9.50e-36
JAN10726.1	N/A	9.85e-36
JAN35320.1	N/A	9.95e-36
JAK60449.1	N/A	9.96e-36
JAM15560.1	N/A	1.00e-35
JAL36147.1	N/A	1.07e-35
JAK72105.1	N/A	1.08e-35
JAK61858.1	N/A	1.10e-35
JAM09606.1	N/A	1.11e-35
SBP21909.1	N/A	1.18e-35
JAK67852.1	N/A	1.27e-35
JAK01561.1	N/A	1.29e-35
JAM08521.1	N/A	1.32e-35
JAL94809.1	N/A	1.34e-35
JAL23488.1	N/A	1.45e-35
JAG79904.1	N/A	1.48e-35
SBS57368.1	N/A	1.54e-35
JAJ03111.1	N/A	1.55e-35
JAK73500.1	N/A	1.57e-35
JAM12163.1	N/A	1.64e-35
JAK70694.1	N/A	1.65e-35
JAJ81404.1	N/A	1.67e-35
JAL38480.1	N/A	1.74e-35
JAK89746.1	N/A	1.78e-35
JAI83060.1	N/A	1.79e-35
JAJ62407.1	N/A	1.82e-35
JAL07990.1	N/A	1.85e-35
JAK91191.1	N/A	1.87e-35
JAK09824.1	N/A	1.87e-35
JAK16466.1	N/A	1.89e-35
JAL00235.1	N/A	1.93e-35
JAJ81591.1	N/A	2.05e-35
JAK48863.1	N/A	2.08e-35
JAJ39308.1	N/A	2.13e-35
JAK96352.1	N/A	2.17e-35
JAK72051.1	N/A	2.17e-35
JAN45867.1	N/A	2.65e-35
JAK38263.1	N/A	2.66e-35
JAN84718.1	N/A	2.73e-35
JAM78403.1	N/A	2.82e-35
JAK45561.1	N/A	2.85e-35
JAL11588.1	N/A	2.88e-35
JAK15363.1	N/A	3.16e-35
JAJ27614.1	N/A	3.41e-35
JAJ80056.1	N/A	3.52e-35
JAM77711.1	N/A	3.52e-35
JAG71747.1	N/A	3.98e-35
JAM51809.1	N/A	4.48e-35
JAM69554.1	N/A	4.86e-35
JAN51006.1	N/A	4.97e-35
JAK32820.1	N/A	5.04e-35
JAL09638.1	N/A	5.18e-35
JAK67853.1	N/A	5.37e-35
JAI72735.1	N/A	5.38e-35
JAJ81592.1	N/A	5.67e-35
JAN63009.1	N/A	6.31e-35
JAN72516.1	N/A	6.42e-35
JAJ52706.1	N/A	6.45e-35
JAK85440.1	N/A	6.92e-35
JAL47578.1	N/A	8.21e-35
JAK01383.1	N/A	8.26e-35
JAN78671.1	N/A	9.17e-35
JAJ52712.1	N/A	1.11e-34
JAI68768.1	N/A	1.13e-34
JAN81477.1	N/A	1.24e-34
JAJ04108.1	N/A	1.25e-34
JAJ24609.1	N/A	1.35e-34
JAL54072.1	N/A	1.47e-34
JAB00954.1	N/A	1.48e-34
JAK18716.1	N/A	1.64e-34
JAM99740.1	N/A	1.71e-34
JAM99740.1	N/A	5.45e-06
JAN04838.1	N/A	1.85e-34
JAL38588.1	N/A	1.89e-34
JAI98714.1	N/A	1.97e-34
JAN30665.1	N/A	2.13e-34
JAJ04109.1	N/A	2.19e-34
JAV30491.1	N/A	2.20e-34
JAL31281.1	N/A	2.43e-34
JAJ56956.1	N/A	2.44e-34
JAN22165.1	N/A	2.63e-34
JAK18717.1	N/A	2.67e-34
JAI68769.1	N/A	2.79e-34
JAN56461.1	N/A	2.84e-34
JAJ36205.1	N/A	3.04e-34
JAJ07314.1	N/A	3.15e-34
JAN47364.1	N/A	3.30e-34
JAJ52774.1	N/A	3.43e-34
JAJ52707.1	N/A	3.66e-34
JAL82961.1	N/A	3.77e-34
JAJ89570.1	N/A	3.87e-34
JAK93096.1	N/A	4.01e-34
JAN22166.1	N/A	4.04e-34
JAN56459.1	N/A	4.13e-34
JAK22764.1	N/A	4.26e-34
JAK22765.1	N/A	4.31e-34
JAJ41107.1	N/A	4.38e-34
JAM86001.1	N/A	4.51e-34
JAV30467.1	N/A	4.60e-34
JAN86703.1	N/A	5.04e-34
MBW68737.1	N/A	5.46e-34
JAJ11706.1	N/A	5.55e-34
JAM38155.1	N/A	6.07e-34
JAJ13910.1	N/A	6.59e-34
MBW24803.1	N/A	7.26e-34
JAJ09903.1	N/A	7.47e-34
JAL40087.1	N/A	7.90e-34
JAJ37954.1	N/A	8.03e-34
JAL38431.1	N/A	8.11e-34
JAK24066.1	N/A	8.12e-34
JAK27463.1	N/A	8.40e-34
JAK30270.1	N/A	8.74e-34
JAJ19711.1	N/A	8.91e-34
JAN64792.1	N/A	9.07e-34
JAJ39057.1	N/A	9.27e-34
JAJ10861.1	N/A	9.79e-34
JAN93241.1	N/A	9.86e-34
JAM60905.1	N/A	1.01e-33
JAJ64852.1	N/A	1.01e-33
MBW42950.1	N/A	1.02e-33
JAT03509.1	N/A	1.02e-33
JAN47363.1	N/A	1.03e-33
JAJ12261.1	N/A	1.04e-33
JAK25109.1	N/A	1.07e-33
JAJ12764.1	N/A	1.10e-33
JAI96162.1	N/A	1.11e-33
JAM56146.1	N/A	1.12e-33
JAL96758.1	N/A	1.14e-33
JAL52168.1	N/A	1.14e-33
JAM57600.1	N/A	1.15e-33
JAK66206.1	N/A	1.16e-33
JAK00519.1	N/A	1.17e-33
JAM67547.1	N/A	1.18e-33
JAJ52702.1	N/A	1.19e-33
JAJ70351.1	N/A	1.19e-33
JAK93097.1	N/A	1.21e-33
JAJ52703.1	N/A	1.25e-33
JAV30186.1	N/A	1.26e-33
JAL13486.1	N/A	1.26e-33
JAJ52759.1	N/A	1.30e-33
JAL84715.1	N/A	1.35e-33
JAV30132.1	N/A	1.36e-33
JAM60745.1	N/A	1.44e-33
JAS54789.1	N/A	1.52e-33
SBP43195.1	N/A	1.55e-33
JAN80010.1	N/A	1.58e-33
JAM68749.1	N/A	1.59e-33
JAN86704.1	N/A	1.64e-33
JAM48597.1	N/A	1.67e-33
JAV30458.1	N/A	1.77e-33
JAA98843.1	N/A	1.79e-33
JAK15175.1	N/A	1.81e-33
JAJ60801.1	N/A	1.81e-33
JAL13485.1	N/A	1.87e-33
JAM29400.1	N/A	1.89e-33
JAN42807.1	N/A	1.93e-33
JAN95273.1	N/A	1.93e-33
JAJ96925.1	N/A	1.93e-33
JAM06507.1	N/A	1.95e-33
JAM44657.1	N/A	2.00e-33
JAN56157.1	N/A	2.03e-33
JAM78405.1	N/A	2.06e-33
JAJ46854.1	N/A	2.15e-33
AEY61192.1	N/A	2.18e-33
JAL43671.1	N/A	2.20e-33
JAL96757.1	N/A	2.22e-33
JAJ46853.1	N/A	2.27e-33
JAJ52760.1	N/A	2.30e-33
JAN72760.1	N/A	2.36e-33
JAJ52758.1	N/A	2.37e-33
JAJ07311.1	N/A	2.37e-33
JAJ52761.1	N/A	2.41e-33
JAJ09304.1	N/A	2.41e-33
JAN04839.1	N/A	2.42e-33
JAN37766.1	N/A	2.45e-33
JAR80542.1	N/A	2.51e-33
MBY24923.1	N/A	2.53e-33
JAJ46850.1	N/A	2.54e-33
JAK36258.1	N/A	2.57e-33
JAL77653.1	N/A	2.60e-33
JAM27910.1	N/A	2.80e-33
JAL15935.1	N/A	2.88e-33
JAN67924.1	N/A	2.94e-33
