Gene Species Taxon Signature
0 XP_017495564.1_PREDICTED_olfactory_receptor_10C1-like_Manis_javanica XP_017495564.1_PREDICTED_olfactory_receptor_10C1-like_Manis_javanica 0.00879011522671
0 AIT99331.1_opsin_partial_Brachionus_koreanus AIT99331.1_opsin_partial_Brachionus_koreanus 0.00879011522671
0 XP_022914402.1_visual_pigment-like_receptor_peropsin_Onthophagus_taurus XP_022914402.1_visual_pigment-like_receptor_peropsin_Onthophagus_taurus 0.073739079008
0 XP_007960929.1_PREDICTED_RPE-retinal_G_protein-coupled_receptor_isoform_X1_Chlorocebus_sabaeus XP_007960929.1_PREDICTED_RPE-retinal_G_protein-coupled_receptor_isoform_X1_Chlorocebus_sabaeus 0.00879011522671
0 XP_010294446.1_PREDICTED_olfactory_receptor_14J1-like_Phaethon_lepturus XP_010294446.1_PREDICTED_olfactory_receptor_14J1-like_Phaethon_lepturus 0.00879011522671
0 RDD42337.1_G-protein_coupled_receptor_GRL101-like_protein_Trichoplax_sp._H2 RDD42337.1_G-protein_coupled_receptor_GRL101-like_protein_Trichoplax_sp._H2 0.00554914550849
0 XP_018425975.1_PREDICTED_thromboxane_A2_receptor_Nanorana_parkeri XP_018425975.1_PREDICTED_thromboxane_A2_receptor_Nanorana_parkeri 0.0124198768389
0 XP_002116918.1_hypothetical_protein_TRIADDRAFT_31783_Trichoplax_adhaerens XP_002116918.1_hypothetical_protein_TRIADDRAFT_31783_Trichoplax_adhaerens 0.00349180604838
0 XP_001635427.1_adenosine_receptor_A2a_Nematostella_vectensis XP_001635427.1_adenosine_receptor_A2a_Nematostella_vectensis 0.00554914550849
0 XP_013361807.1_PREDICTED_olfactory_receptor_4D11-like_Chinchilla_lanigera XP_013361807.1_PREDICTED_olfactory_receptor_4D11-like_Chinchilla_lanigera 0.00879011522671
0 XP_023298604.1_opsin_ultraviolet-sensitive_Lucilia_cuprina XP_023298604.1_opsin_ultraviolet-sensitive_Lucilia_cuprina 0.00879011522671
0 THD28001.1_hypothetical_protein_D915_000926_Fasciola_hepatica THD28001.1_hypothetical_protein_D915_000926_Fasciola_hepatica 0.00879011522671
0 RDD40123.1_G-protein_coupled_receptor_GRL101-like_protein_Trichoplax_sp._H2 RDD40123.1_G-protein_coupled_receptor_GRL101-like_protein_Trichoplax_sp._H2 0.00879011522671
0 JAK38574.1_Class_a_rhodopsin_g-protein_coupled_receptor_gprop1_Daphnia_magna JAK38574.1_Class_a_rhodopsin_g-protein_coupled_receptor_gprop1_Daphnia_magna 0.00266596245867
0 JAQ57560.1_Rhodopsin-like_protein_Fundulus_heteroclitus JAQ57560.1_Rhodopsin-like_protein_Fundulus_heteroclitus 0.0124198768389
0 XP_026781740.2_trace_amine-associated_receptor_13c-like_Pangasianodon_hypophthalmus XP_026781740.2_trace_amine-associated_receptor_13c-like_Pangasianodon_hypophthalmus 0.00480288131892
0 XP_029968010.1_trace_amine-associated_receptor_13c-like_Salarias_fasciatus XP_029968010.1_trace_amine-associated_receptor_13c-like_Salarias_fasciatus 0.00879011522671
0 XP_006875839.1_PREDICTED_olfactory_receptor_9G4-like_Chrysochloris_asiatica XP_006875839.1_PREDICTED_olfactory_receptor_9G4-like_Chrysochloris_asiatica 0.00879011522671
0 tr|A0A4W4H325|A0A4W4H325_ELEEL_G_PROTEIN_RECEP_F1_2_domain-containing_protein_OS_Electrophorus_electricus_OX_8005_GN_rgr_PE_4_SV_1 tr|A0A4W4H325|A0A4W4H325_ELEEL_G_PROTEIN_RECEP_F1_2_domain-containing_protein_OS_Electrophorus_electricus_OX_8005_GN_rgr_PE_4_SV_1 0.0124198768389
0 tr|A0A3Q3JFT2|A0A3Q3JFT2_MONAL_G_PROTEIN_RECEP_F1_2_domain-containing_protein_OS_Monopterus_albus_OX_43700_PE_3_SV_1 tr|A0A3Q3JFT2|A0A3Q3JFT2_MONAL_G_PROTEIN_RECEP_F1_2_domain-containing_protein_OS_Monopterus_albus_OX_43700_PE_3_SV_1 0.00554914550849
0 XP_002755296.2_olfactory_receptor_4X2_Callithrix_jacchus XP_002755296.2_olfactory_receptor_4X2_Callithrix_jacchus 0.00879011522671
0 XP_029136310.1_P2Y_purinoceptor_1-like_Labrus_bergylta XP_029136310.1_P2Y_purinoceptor_1-like_Labrus_bergylta 0.00480288131892
0 KAA3676781.1_G0-opsin_Paragonimus_westermani KAA3676781.1_G0-opsin_Paragonimus_westermani 0.00879011522671
0 POS82316.1_hypothetical_protein_EPUL_005458_partial_Erysiphe_pulchra POS82316.1_hypothetical_protein_EPUL_005458_partial_Erysiphe_pulchra 0.119275156406
0 XP_033335790.1_pinopsin-like_Megalopta_genalis XP_033335790.1_pinopsin-like_Megalopta_genalis 0.00879011522671
0 XP_004209180.1_PREDICTED_pinopsin-like_Hydra_vulgaris XP_004209180.1_PREDICTED_pinopsin-like_Hydra_vulgaris 0.00554914550849
0 RDD40280.1_Trace_amine-associated_receptor_7h_Trichoplax_sp._H2 RDD40280.1_Trace_amine-associated_receptor_7h_Trichoplax_sp._H2 0.00480288131892
0 tr|A0A3P8TU36|A0A3P8TU36_AMPPE_G_PROTEIN_RECEP_F1_2_domain-containing_protein_OS_Amphiprion_percula_OX_161767_PE_3_SV_1 tr|A0A3P8TU36|A0A3P8TU36_AMPPE_G_PROTEIN_RECEP_F1_2_domain-containing_protein_OS_Amphiprion_percula_OX_161767_PE_3_SV_1 0.00480288131892
0 XP_008312752.1_RPE-retinal_G_protein-coupled_receptor_Cynoglossus_semilaevis XP_008312752.1_RPE-retinal_G_protein-coupled_receptor_Cynoglossus_semilaevis 0.00879011522671
0 tr|G1MNF7|G1MNF7_AILME_Olfactory_receptor_OS_Ailuropoda_melanoleuca_OX_9646_GN_OR13C3_PE_3_SV_1 tr|G1MNF7|G1MNF7_AILME_Olfactory_receptor_OS_Ailuropoda_melanoleuca_OX_9646_GN_OR13C3_PE_3_SV_1 0.00879011522671
0 XP_004205844.1_PREDICTED_opsin-3-like_Hydra_vulgaris XP_004205844.1_PREDICTED_opsin-3-like_Hydra_vulgaris 0.00879011522671
0 XP_027047438.1_D_2_dopamine_receptor-like_Pocillopora_damicornis XP_027047438.1_D_2_dopamine_receptor-like_Pocillopora_damicornis 0.00554914550849
0 XP_020069971.1_hypothetical_protein_CYBJADRAFT_168016_Cyberlindnera_jadinii_NRRL_Y-1542 XP_020069971.1_hypothetical_protein_CYBJADRAFT_168016_Cyberlindnera_jadinii_NRRL_Y-1542 0.119275156406
0 tr|A0A3P9A472|A0A3P9A472_ESOLU_G_PROTEIN_RECEP_F1_2_domain-containing_protein_OS_Esox_lucius_OX_8010_PE_3_SV_1 tr|A0A3P9A472|A0A3P9A472_ESOLU_G_PROTEIN_RECEP_F1_2_domain-containing_protein_OS_Esox_lucius_OX_8010_PE_3_SV_1 0.00879011522671
0 XP_030060842.1_LOW_QUALITY_PROTEIN_RPE-retinal_G_protein-coupled_receptor_Microcaecilia_unicolor XP_030060842.1_LOW_QUALITY_PROTEIN_RPE-retinal_G_protein-coupled_receptor_Microcaecilia_unicolor 0.00215555993747
0 XP_034786904.1_RPE-retinal_G_protein-coupled_receptor_isoform_X2_Pan_paniscus XP_034786904.1_RPE-retinal_G_protein-coupled_receptor_isoform_X2_Pan_paniscus 0.00879011522671
0 XP_029347952.1_opsin_ultraviolet-sensitive-like_partial_Acyrthosiphon_pisum XP_029347952.1_opsin_ultraviolet-sensitive-like_partial_Acyrthosiphon_pisum 0.0308972687895
0 I37105.1_Sequence_118_from_patent_US_5612215 I37105.1_Sequence_118_from_patent_US_5612215 0.0124198768389
0 RDD42311.1_Beta-2_adrenergic_receptor_Trichoplax_sp._H2 RDD42311.1_Beta-2_adrenergic_receptor_Trichoplax_sp._H2 0.0124198768389
0 KOB79086.1_Opsin_partial_Operophtera_brumata KOB79086.1_Opsin_partial_Operophtera_brumata 0.00879011522671
0 XP_015217024.1_PREDICTED_olfactory_receptor_2AT4-like_Lepisosteus_oculatus XP_015217024.1_PREDICTED_olfactory_receptor_2AT4-like_Lepisosteus_oculatus 0.00135711350916
0 XP_020680798.1_glycine-rich_protein_A3_Dendrobium_catenatum XP_020680798.1_glycine-rich_protein_A3_Dendrobium_catenatum 0.119275156406
0 XP_023441323.1_olfactory_receptor_4C12-like_partial_Dasypus_novemcinctus XP_023441323.1_olfactory_receptor_4C12-like_partial_Dasypus_novemcinctus 0.00879011522671
0 XP_012561474.1_PREDICTED_opsin-3-like_Hydra_vulgaris XP_012561474.1_PREDICTED_opsin-3-like_Hydra_vulgaris 0.00879011522671
0 XP_034252753.1_relaxin_receptor_2-like_Thrips_palmi XP_034252753.1_relaxin_receptor_2-like_Thrips_palmi 0.00554914550849
0 JAT82037.1_hypothetical_protein_g.19690_partial_Pectinophora_gossypiella JAT82037.1_hypothetical_protein_g.19690_partial_Pectinophora_gossypiella 0.119275156406
0 JAM70557.1_putative_Class_a_rhodopsin_g-protein_coupled_receptor_gprop1_Daphnia_magna JAM70557.1_putative_Class_a_rhodopsin_g-protein_coupled_receptor_gprop1_Daphnia_magna 0.00215555993747
0 XP_024832324.1_LOW_QUALITY_PROTEIN_opsin-3_Bos_taurus XP_024832324.1_LOW_QUALITY_PROTEIN_opsin-3_Bos_taurus 0.075329992737
0 XP_032860787.1_LOW_QUALITY_PROTEIN_pinopsin-like_Tyto_alba_alba XP_032860787.1_LOW_QUALITY_PROTEIN_pinopsin-like_Tyto_alba_alba 0.0308972687895
0 XP_017345853.1_PREDICTED_olfactory_receptor_2AT4-like_Ictalurus_punctatus XP_017345853.1_PREDICTED_olfactory_receptor_2AT4-like_Ictalurus_punctatus 0.00480288131892
0 XP_010830038.1_PREDICTED_LOW_QUALITY_PROTEIN_olfactory_receptor_6C68-like_Bison_bison_bison XP_010830038.1_PREDICTED_LOW_QUALITY_PROTEIN_olfactory_receptor_6C68-like_Bison_bison_bison 0.00879011522671
0 TKY70195.1_Glycine-rich_protein_A3_Spatholobus_suberectus TKY70195.1_Glycine-rich_protein_A3_Spatholobus_suberectus 0.119275156406
0 tr|A0A1L8FBB7|A0A1L8FBB7_XENLA_Olfactory_receptor_OS_Xenopus_laevis_OX_8355_GN_XELAEV_18040207mg_PE_3_SV_1 tr|A0A1L8FBB7|A0A1L8FBB7_XENLA_Olfactory_receptor_OS_Xenopus_laevis_OX_8355_GN_XELAEV_18040207mg_PE_3_SV_1 0.00879011522671
0 XP_012562617.1_PREDICTED_opsin-3-like_Hydra_vulgaris XP_012562617.1_PREDICTED_opsin-3-like_Hydra_vulgaris 0.00879011522671
0 XP_017571277.1_PREDICTED_prostaglandin_E2_receptor_EP1_subtype-like_Pygocentrus_nattereri XP_017571277.1_PREDICTED_prostaglandin_E2_receptor_EP1_subtype-like_Pygocentrus_nattereri 0.00879011522671
0 XP_009934732.1_PREDICTED_olfactory_receptor_14A16-like_Opisthocomus_hoazin XP_009934732.1_PREDICTED_olfactory_receptor_14A16-like_Opisthocomus_hoazin 0.00879011522671
0 VDN08980.1_unnamed_protein_product_Dibothriocephalus_latus VDN08980.1_unnamed_protein_product_Dibothriocephalus_latus 0.0124198768389
0 CAB1343295.1_unnamed_protein_product_Coregonus_sp._balchen_ CAB1343295.1_unnamed_protein_product_Coregonus_sp._balchen_ 0.00554914550849
0 tr|A0A369RYF2|A0A369RYF2_9METZ_5-hydroxytryptamine_receptor_1D_OS_Trichoplax_sp._H2_OX_287889_GN_TrispH2_010326_PE_3_SV_1 tr|A0A369RYF2|A0A369RYF2_9METZ_5-hydroxytryptamine_receptor_1D_OS_Trichoplax_sp._H2_OX_287889_GN_TrispH2_010326_PE_3_SV_1 0.0124198768389
0 BAR90774.1_retinochrome1_Idiosepius_paradoxus BAR90774.1_retinochrome1_Idiosepius_paradoxus 0.00879011522671
0 XP_032877872.1_G-protein_coupled_receptor_6_Amblyraja_radiata XP_032877872.1_G-protein_coupled_receptor_6_Amblyraja_radiata 0.00879011522671
0 NP_667317.1_olfactory_receptor_980_Mus_musculus NP_667317.1_olfactory_receptor_980_Mus_musculus 0.00879011522671
0 ETN63380.1_ultraviolet-sensitive_opsin_Anopheles_darlingi ETN63380.1_ultraviolet-sensitive_opsin_Anopheles_darlingi 0.00879011522671
