Gene Species Taxon Signature
0 CDQ66975.1_unnamed_protein_product_Oncorhynchus_mykiss CDQ66975.1_unnamed_protein_product_Oncorhynchus_mykiss 0.00383686850081
0 tr|A0A5K4FAE3|A0A5K4FAE3_SCHMA_G_PROTEIN_RECEP_F1_2_domain-containing_protein_OS_Schistosoma_mansoni_OX_6183_PE_4_SV_1 tr|A0A5K4FAE3|A0A5K4FAE3_SCHMA_G_PROTEIN_RECEP_F1_2_domain-containing_protein_OS_Schistosoma_mansoni_OX_6183_PE_4_SV_1 0.00230825003237
0 XP_027016422.1_trace_amine-associated_receptor_13c-like_Tachysurus_fulvidraco XP_027016422.1_trace_amine-associated_receptor_13c-like_Tachysurus_fulvidraco 0.00230825003237
0 XP_002109170.1_hypothetical_protein_TRIADDRAFT_52932_Trichoplax_adhaerens XP_002109170.1_hypothetical_protein_TRIADDRAFT_52932_Trichoplax_adhaerens 0.00383686850081
0 XP_018927116.1_PREDICTED_pejvakin-like_Cyprinus_carpio XP_018927116.1_PREDICTED_pejvakin-like_Cyprinus_carpio 0.00383686850081
0 XP_026757420.1_visual_pigment-like_receptor_peropsin_Galleria_mellonella XP_026757420.1_visual_pigment-like_receptor_peropsin_Galleria_mellonella 0.00383686850081
0 RDD47589.1_Alpha-1B_adrenergic_receptor_Trichoplax_sp._H2 RDD47589.1_Alpha-1B_adrenergic_receptor_Trichoplax_sp._H2 0.00832215250432
0 KPP56500.1_hypothetical_protein_Z043_125874_partial_Scleropages_formosus KPP56500.1_hypothetical_protein_Z043_125874_partial_Scleropages_formosus 0.00383686850081
0 tr|G3ND31|G3ND31_GASAC_Retinal_G_protein_coupled_receptor_b_OS_Gasterosteus_aculeatus_OX_69293_PE_4_SV_1 tr|G3ND31|G3ND31_GASAC_Retinal_G_protein_coupled_receptor_b_OS_Gasterosteus_aculeatus_OX_69293_PE_4_SV_1 0.000499078136827
0 RDD36639.1_Adenosine_receptor_A2b_Trichoplax_sp._H2 RDD36639.1_Adenosine_receptor_A2b_Trichoplax_sp._H2 0.00256899518266
0 GBM75955.1_Neuropeptide_SIFamide_receptor_Araneus_ventricosus GBM75955.1_Neuropeptide_SIFamide_receptor_Araneus_ventricosus 0.00230825003237
0 XP_002107938.1_hypothetical_protein_TRIADDRAFT_51946_Trichoplax_adhaerens XP_002107938.1_hypothetical_protein_TRIADDRAFT_51946_Trichoplax_adhaerens 0.00230825003237
0 CAG13313.1_unnamed_protein_product_Tetraodon_nigroviridis CAG13313.1_unnamed_protein_product_Tetraodon_nigroviridis 0.000499078136827
0 tr|A0A3B4C3L1|A0A3B4C3L1_PYGNA_G_PROTEIN_RECEP_F1_2_domain-containing_protein_OS_Pygocentrus_nattereri_OX_42514_PE_3_SV_1 tr|A0A3B4C3L1|A0A3B4C3L1_PYGNA_G_PROTEIN_RECEP_F1_2_domain-containing_protein_OS_Pygocentrus_nattereri_OX_42514_PE_3_SV_1 0.00256899518266
