Gene Species Taxon Signature
0 VDO76747.1_unnamed_protein_product_Heligmosomoides_polygyrus VDO76747.1_unnamed_protein_product_Heligmosomoides_polygyrus 0.00287159033239
0 XP_034427792.1_sickle_tail_protein_homolog_isoform_X4_Hippoglossus_hippoglossus XP_034427792.1_sickle_tail_protein_homolog_isoform_X4_Hippoglossus_hippoglossus 0.00622551745041
0 tr|A0A4D9F022|A0A4D9F022_9SAUR_Mucolipin-3_OS_Platysternon_megacephalum_OX_55544_GN_DR999_PMT05211_PE_4_SV_1 tr|A0A4D9F022|A0A4D9F022_9SAUR_Mucolipin-3_OS_Platysternon_megacephalum_OX_55544_GN_DR999_PMT05211_PE_4_SV_1 0.00287159033239
0 XP_012887533.1_PREDICTED_RPE-retinal_G_protein-coupled_receptor_isoform_X1_Dipodomys_ordii XP_012887533.1_PREDICTED_RPE-retinal_G_protein-coupled_receptor_isoform_X1_Dipodomys_ordii 0.00244731999182
0 XP_008584314.1_PREDICTED_RPE-retinal_G_protein-coupled_receptor_Galeopterus_variegatus XP_008584314.1_PREDICTED_RPE-retinal_G_protein-coupled_receptor_Galeopterus_variegatus 0.0024277195485
0 BAQ54696.1_opsin_RGR-like_Sympetrum_frequens BAQ54696.1_opsin_RGR-like_Sympetrum_frequens 0.00244759883697
0 JAR72607.1_Sphingosine_1-phosphate_receptor_3_Fundulus_heteroclitus JAR72607.1_Sphingosine_1-phosphate_receptor_3_Fundulus_heteroclitus 0.000572026012933
0 XP_016943700.1_PREDICTED_opsin_Rh2_Drosophila_suzukii XP_016943700.1_PREDICTED_opsin_Rh2_Drosophila_suzukii 0.00622551745041
0 AGG40159.1_long-wavelength_rhodopsin_partial_Sphecodes_sp._17_JH-2013 AGG40159.1_long-wavelength_rhodopsin_partial_Sphecodes_sp._17_JH-2013 0.0245261846107
0 XP_030031533.1_visual_pigment-like_receptor_peropsin_isoform_X1_Manduca_sexta XP_030031533.1_visual_pigment-like_receptor_peropsin_isoform_X1_Manduca_sexta 0.0024277195485
0 ROT69156.1_opsin_Penaeus_vannamei ROT69156.1_opsin_Penaeus_vannamei 0.0024277195485
0 tr|A0A369RVC4|A0A369RVC4_9METZ_Putative_G-protein_coupled_receptor_tkr-1_OS_Trichoplax_sp._H2_OX_287889_GN_TrispH2_009832_PE_4_SV_1 tr|A0A369RVC4|A0A369RVC4_9METZ_Putative_G-protein_coupled_receptor_tkr-1_OS_Trichoplax_sp._H2_OX_287889_GN_TrispH2_009832_PE_4_SV_1 0.0278341936135
0 RDD46698.1_Rhodopsin_GQ-coupled_Trichoplax_sp._H2 RDD46698.1_Rhodopsin_GQ-coupled_Trichoplax_sp._H2 0.00862630200185
0 XP_019482002.1_PREDICTED_RPE-retinal_G_protein-coupled_receptor_Hipposideros_armiger XP_019482002.1_PREDICTED_RPE-retinal_G_protein-coupled_receptor_Hipposideros_armiger 0.00622551745041
0 RDD43249.1_Neuropeptide_FF_receptor_2_Trichoplax_sp._H2 RDD43249.1_Neuropeptide_FF_receptor_2_Trichoplax_sp._H2 0.0034030087359
0 VDK54254.1_unnamed_protein_product_Anisakis_simplex VDK54254.1_unnamed_protein_product_Anisakis_simplex 0.00287159033239
0 XP_006819174.1_PREDICTED_opsin-5-like_Saccoglossus_kowalevskii XP_006819174.1_PREDICTED_opsin-5-like_Saccoglossus_kowalevskii 0.00622551745041
0 XP_026252839.1_RPE-retinal_G_protein-coupled_receptor_isoform_X1_Urocitellus_parryii XP_026252839.1_RPE-retinal_G_protein-coupled_receptor_isoform_X1_Urocitellus_parryii 0.0024277195485
0 JAN18584.1_Class_a_rhodopsin_g-protein_coupled_receptor_gprop1_Daphnia_magna JAN18584.1_Class_a_rhodopsin_g-protein_coupled_receptor_gprop1_Daphnia_magna 0.00287159033239
0 SBS01924.1_chemokine_C-X-C_motif_receptor_3.2_Nothobranchius_rachovii SBS01924.1_chemokine_C-X-C_motif_receptor_3.2_Nothobranchius_rachovii 0.00287159033239
0 LAA07857.1_ocellar_opsin_partial_Parasteatoda_tepidariorum LAA07857.1_ocellar_opsin_partial_Parasteatoda_tepidariorum 0.00622551745041
0 NP_501701.2_G_PROTEIN_RECEP_F1_2_domain-containing_protein_Caenorhabditis_elegans NP_501701.2_G_PROTEIN_RECEP_F1_2_domain-containing_protein_Caenorhabditis_elegans 0.000572026012933
0 tr|A0A369S0D8|A0A369S0D8_9METZ_Leishmanolysin-like_peptidase_OS_Trichoplax_sp._H2_OX_287889_GN_TrispH2_007128_PE_3_SV_1 tr|A0A369S0D8|A0A369S0D8_9METZ_Leishmanolysin-like_peptidase_OS_Trichoplax_sp._H2_OX_287889_GN_TrispH2_007128_PE_3_SV_1 0.0580356488074
0 XP_020668182.1_C-X-C_chemokine_receptor_type_3-2-like_Pogona_vitticeps XP_020668182.1_C-X-C_chemokine_receptor_type_3-2-like_Pogona_vitticeps 0.00373342978746
0 XP_023245304.1_allatostatin-A_receptor-like_isoform_X2_Copidosoma_floridanum XP_023245304.1_allatostatin-A_receptor-like_isoform_X2_Copidosoma_floridanum 0.00215519908421
0 XP_028302158.1_trace_amine-associated_receptor_3-like_Gouania_willdenowi XP_028302158.1_trace_amine-associated_receptor_3-like_Gouania_willdenowi 0.00862630200185
0 XP_004206137.1_PREDICTED_opsin-1_short-wave-sensitive_2-like_Hydra_vulgaris XP_004206137.1_PREDICTED_opsin-1_short-wave-sensitive_2-like_Hydra_vulgaris 0.00373342978746
0 XP_021037997.1_RPE-retinal_G_protein-coupled_receptor_isoform_X4_Mus_caroli XP_021037997.1_RPE-retinal_G_protein-coupled_receptor_isoform_X4_Mus_caroli 0.00244759883697
