Gene Species Taxon Signature
0 GAU39816.1_hypothetical_protein_TSUD_154730_Trifolium_subterraneum GAU39816.1_hypothetical_protein_TSUD_154730_Trifolium_subterraneum 0.0225452358996
0 GAU91668.1_hypothetical_protein_RvY_03881-1_Ramazzottius_varieornatus GAU91668.1_hypothetical_protein_RvY_03881-1_Ramazzottius_varieornatus 0.00431691657794
0 tr|A0A452GLS0|A0A452GLS0_9SAUR_G_PROTEIN_RECEP_F1_2_domain-containing_protein_OS_Gopherus_agassizii_OX_38772_PE_4_SV_1 tr|A0A452GLS0|A0A452GLS0_9SAUR_G_PROTEIN_RECEP_F1_2_domain-containing_protein_OS_Gopherus_agassizii_OX_38772_PE_4_SV_1 0.00863410587531
0 JAR85751.1_RPE-retinal_G_protein-coupled_receptor_Fundulus_heteroclitus JAR85751.1_RPE-retinal_G_protein-coupled_receptor_Fundulus_heteroclitus 0.00434837723045
0 tr|J9KUG6|J9KUG6_ACYPI_G_PROTEIN_RECEP_F1_2_domain-containing_protein_OS_Acyrthosiphon_pisum_OX_7029_PE_4_SV_2 tr|J9KUG6|J9KUG6_ACYPI_G_PROTEIN_RECEP_F1_2_domain-containing_protein_OS_Acyrthosiphon_pisum_OX_7029_PE_4_SV_2 0.00863410587531
0 XP_018554730.1_PREDICTED_RPE-retinal_G_protein-coupled_receptor-like_Lates_calcarifer XP_018554730.1_PREDICTED_RPE-retinal_G_protein-coupled_receptor-like_Lates_calcarifer 0.00621924003498
0 RXN03432.1_leucine-rich_repeat-containing_16B-like_protein_Labeo_rohita RXN03432.1_leucine-rich_repeat-containing_16B-like_protein_Labeo_rohita 0.0047645871898
0 RNA18117.1_hypothetical_protein_BpHYR1_022494_Brachionus_plicatilis RNA18117.1_hypothetical_protein_BpHYR1_022494_Brachionus_plicatilis 0.00434837723045
0 NIG61556.1_long-wave-sensitive_opsin_1_Pontoporia_blainvillei NIG61556.1_long-wave-sensitive_opsin_1_Pontoporia_blainvillei 0.00434837723045
0 tr|A0A669D919|A0A669D919_ORENI_Retinal_G_protein_coupled_receptor_b_OS_Oreochromis_niloticus_OX_8128_PE_4_SV_1 tr|A0A669D919|A0A669D919_ORENI_Retinal_G_protein_coupled_receptor_b_OS_Oreochromis_niloticus_OX_8128_PE_4_SV_1 0.00863410587531
0 KAF5404928.1_Retinochrome_Paragonimus_heterotremus KAF5404928.1_Retinochrome_Paragonimus_heterotremus 0.00434837723045
0 JAK45504.1_Class_a_rhodopsin_g-protein_coupled_receptor_gprop1_Daphnia_magna JAK45504.1_Class_a_rhodopsin_g-protein_coupled_receptor_gprop1_Daphnia_magna 0.00863410587531
0 JAQ74988.1_5-hydroxytryptamine_receptor_5A_Fundulus_heteroclitus JAQ74988.1_5-hydroxytryptamine_receptor_5A_Fundulus_heteroclitus 0.00434837723045
0 ETN63374.1_hypothetical_protein_AND_004908_Anopheles_darlingi ETN63374.1_hypothetical_protein_AND_004908_Anopheles_darlingi 0.00434837723045
0 tr|A0A3B5A9Q2|A0A3B5A9Q2_9TELE_G_PROTEIN_RECEP_F1_2_domain-containing_protein_OS_Stegastes_partitus_OX_144197_PE_3_SV_1 tr|A0A3B5A9Q2|A0A3B5A9Q2_9TELE_G_PROTEIN_RECEP_F1_2_domain-containing_protein_OS_Stegastes_partitus_OX_144197_PE_3_SV_1 0.00434837723045
0 CAB3264568.1_opsin3_retinal_G-protein-coupled_receptor_Phallusia_mammillata CAB3264568.1_opsin3_retinal_G-protein-coupled_receptor_Phallusia_mammillata 0.00863410587531
0 ODM99002.1_Green-sensitive_opsin-1_Orchesella_cincta ODM99002.1_Green-sensitive_opsin-1_Orchesella_cincta 0.0225452358996
0 XP_031164220.1_trace_amine-associated_receptor_13c-like_Sander_lucioperca XP_031164220.1_trace_amine-associated_receptor_13c-like_Sander_lucioperca 0.00434837723045
0 XP_020614579.1_melanocortin_receptor_5-like_Orbicella_faveolata XP_020614579.1_melanocortin_receptor_5-like_Orbicella_faveolata 0.00434837723045
0 GAA53093.1_retinochrome_Clonorchis_sinensis GAA53093.1_retinochrome_Clonorchis_sinensis 0.00863410587531
0 tr|A0A1D2NGL4|A0A1D2NGL4_ORCCI_Putative_tyramine_receptor_2_OS_Orchesella_cincta_OX_48709_GN_Ocin01_02281_PE_4_SV_1 tr|A0A1D2NGL4|A0A1D2NGL4_ORCCI_Putative_tyramine_receptor_2_OS_Orchesella_cincta_OX_48709_GN_Ocin01_02281_PE_4_SV_1 0.00434837723045
0 XP_002108845.1_hypothetical_protein_TRIADDRAFT_52251_Trichoplax_adhaerens XP_002108845.1_hypothetical_protein_TRIADDRAFT_52251_Trichoplax_adhaerens 0.00434837723045
0 XP_032241912.1_rhodopsin_G0-coupled_Nematostella_vectensis XP_032241912.1_rhodopsin_G0-coupled_Nematostella_vectensis 0.00434837723045
0 tr|A0A4W4FF08|A0A4W4FF08_ELEEL_Uncharacterized_protein_OS_Electrophorus_electricus_OX_8005_GN_LOC113580743_PE_4_SV_1 tr|A0A4W4FF08|A0A4W4FF08_ELEEL_Uncharacterized_protein_OS_Electrophorus_electricus_OX_8005_GN_LOC113580743_PE_4_SV_1 0.00863410587531
0 XP_004561269.2_RPE-retinal_G_protein-coupled_receptor_Maylandia_zebra XP_004561269.2_RPE-retinal_G_protein-coupled_receptor_Maylandia_zebra 0.00621924003498
0 GCC30290.1_hypothetical_protein_chiPu_0008738_Chiloscyllium_punctatum GCC30290.1_hypothetical_protein_chiPu_0008738_Chiloscyllium_punctatum 0.00148371238992
0 OCT76721.1_hypothetical_protein_XELAEV_18031922mg_Xenopus_laevis OCT76721.1_hypothetical_protein_XELAEV_18031922mg_Xenopus_laevis 0.00434837723045
0 XP_011943382.1_PREDICTED_short-wave-sensitive_opsin_1_isoform_X1_Cercocebus_atys XP_011943382.1_PREDICTED_short-wave-sensitive_opsin_1_isoform_X1_Cercocebus_atys 0.00434837723045
0 RDD41553.1_Trace_amine-associated_receptor_6_Trichoplax_sp._H2 RDD41553.1_Trace_amine-associated_receptor_6_Trichoplax_sp._H2 0.00434837723045
0 TFJ96783.1_P2Y_purinoceptor_12_Platysternon_megacephalum TFJ96783.1_P2Y_purinoceptor_12_Platysternon_megacephalum 0.0177082812701
0 OWK08139.1_hypothetical_protein_Celaphus_00010890_Cervus_elaphus_hippelaphus OWK08139.1_hypothetical_protein_Celaphus_00010890_Cervus_elaphus_hippelaphus 0.00434837723045
0 XP_024177198.1_glycine-rich_protein_A3-like_Rosa_chinensis XP_024177198.1_glycine-rich_protein_A3-like_Rosa_chinensis 0.0225452358996
0 QFQ66903.1_RRH-like_protein_Hofstenia_miamia QFQ66903.1_RRH-like_protein_Hofstenia_miamia 0.00863410587531
0 XP_011563606.1_PREDICTED_prostaglandin_E2_receptor_EP2_subtype_Plutella_xylostella XP_011563606.1_PREDICTED_prostaglandin_E2_receptor_EP2_subtype_Plutella_xylostella 0.00434837723045
0 XP_029308105.1_trace_amine-associated_receptor_13c-like_Cottoperca_gobio XP_029308105.1_trace_amine-associated_receptor_13c-like_Cottoperca_gobio 0.00434837723045
0 QHA94768.1_retinochrome_2_Sepia_officinalis QHA94768.1_retinochrome_2_Sepia_officinalis 0.00863410587531
0 tr|A0A3Q1BEN5|A0A3Q1BEN5_AMPOC_G_PROTEIN_RECEP_F1_2_domain-containing_protein_OS_Amphiprion_ocellaris_OX_80972_PE_4_SV_1 tr|A0A3Q1BEN5|A0A3Q1BEN5_AMPOC_G_PROTEIN_RECEP_F1_2_domain-containing_protein_OS_Amphiprion_ocellaris_OX_80972_PE_4_SV_1 0.00863410587531
0 JAQ51467.1_Rhodopsin-like_protein_partial_Fundulus_heteroclitus JAQ51467.1_Rhodopsin-like_protein_partial_Fundulus_heteroclitus 0.00434837723045
0 MOS07693.1_serine/arginine_repetitive_matrix_protein_2_Strongylocentrotus_purpuratus MOS07693.1_serine/arginine_repetitive_matrix_protein_2_Strongylocentrotus_purpuratus 0.0832131519596
0 CBN81540.1_RPE-retinal_G_protein-coupled_receptor_Dicentrarchus_labrax CBN81540.1_RPE-retinal_G_protein-coupled_receptor_Dicentrarchus_labrax 0.00621924003498
0 XP_026870808.1_LOW_QUALITY_PROTEIN_parapinopsin-like_Electrophorus_electricus XP_026870808.1_LOW_QUALITY_PROTEIN_parapinopsin-like_Electrophorus_electricus 0.00434837723045
0 GBM67313.1_hypothetical_protein_AVEN_37090_1_Araneus_ventricosus GBM67313.1_hypothetical_protein_AVEN_37090_1_Araneus_ventricosus 0.00621924003498
0 JAJ89124.1_hypothetical_protein_Daphnia_magna JAJ89124.1_hypothetical_protein_Daphnia_magna 0.00863410587531
0 XP_009162778.1_hypothetical_protein_T265_12593_partial_Opisthorchis_viverrini XP_009162778.1_hypothetical_protein_T265_12593_partial_Opisthorchis_viverrini 0.00863410587531
0 AJD14608.1_long_wavelength_sensitive_1_opsin_partial_Poecilia_reticulata AJD14608.1_long_wavelength_sensitive_1_opsin_partial_Poecilia_reticulata 0.0832131519596
0 DAniello2015_ops1.B_Paracentrotus_lividus DAniello2015_ops1.B_Paracentrotus_lividus 0.0225452358996
0 XP_034998782.1_sickle_tail_protein_homolog_isoform_X16_Hippoglossus_stenolepis XP_034998782.1_sickle_tail_protein_homolog_isoform_X16_Hippoglossus_stenolepis 0.0832131519596
0 XP_026791416.1_rhodopsin_like_Pangasianodon_hypophthalmus XP_026791416.1_rhodopsin_like_Pangasianodon_hypophthalmus 0.00434837723045
0 AAY82565.1_rhodopsin_partial_Dyscophus_antongilii AAY82565.1_rhodopsin_partial_Dyscophus_antongilii 0.0832131519596
0 XP_028276894.1_P2Y_purinoceptor_3-like_Parambassis_ranga XP_028276894.1_P2Y_purinoceptor_3-like_Parambassis_ranga 0.00434837723045
0 XP_033908839.2_relaxin_receptor_2-like_Acipenser_ruthenus XP_033908839.2_relaxin_receptor_2-like_Acipenser_ruthenus 0.00434837723045
0 XP_027131531.1_trace_amine-associated_receptor_1_Larimichthys_crocea XP_027131531.1_trace_amine-associated_receptor_1_Larimichthys_crocea 0.00434837723045
0 tr|A0A4W4GZ38|A0A4W4GZ38_ELEEL_G_PROTEIN_RECEP_F1_2_domain-containing_protein_OS_Electrophorus_electricus_OX_8005_GN_rgr_PE_4_SV_1 tr|A0A4W4GZ38|A0A4W4GZ38_ELEEL_G_PROTEIN_RECEP_F1_2_domain-containing_protein_OS_Electrophorus_electricus_OX_8005_GN_rgr_PE_4_SV_1 0.00863410587531
0 XP_031655169.1_RPE-retinal_G_protein-coupled_receptor_isoform_X1_Oncorhynchus_kisutch XP_031655169.1_RPE-retinal_G_protein-coupled_receptor_isoform_X1_Oncorhynchus_kisutch 0.00863410587531
0 tr|A0A3Q2Q3A1|A0A3Q2Q3A1_FUNHE_G_PROTEIN_RECEP_F1_2_domain-containing_protein_OS_Fundulus_heteroclitus_OX_8078_PE_3_SV_1 tr|A0A3Q2Q3A1|A0A3Q2Q3A1_FUNHE_G_PROTEIN_RECEP_F1_2_domain-containing_protein_OS_Fundulus_heteroclitus_OX_8078_PE_3_SV_1 0.00434837723045
0 JAM46017.1_hypothetical_protein_Daphnia_magna JAM46017.1_hypothetical_protein_Daphnia_magna 0.00863410587531
0 tr|A0A3Q2QLE6|A0A3Q2QLE6_FUNHE_G_PROTEIN_RECEP_F1_2_domain-containing_protein_OS_Fundulus_heteroclitus_OX_8078_PE_4_SV_1 tr|A0A3Q2QLE6|A0A3Q2QLE6_FUNHE_G_PROTEIN_RECEP_F1_2_domain-containing_protein_OS_Fundulus_heteroclitus_OX_8078_PE_4_SV_1 0.00621924003498
0 tr|A0A671RE76|A0A671RE76_9TELE_Uncharacterized_protein_OS_Sinocyclocheilus_anshuiensis_OX_1608454_PE_4_SV_1 tr|A0A671RE76|A0A671RE76_9TELE_Uncharacterized_protein_OS_Sinocyclocheilus_anshuiensis_OX_1608454_PE_4_SV_1 0.00434837723045
0 XP_028633404.1_membrane-spanning_4-domains_subfamily_A_member_14_Grammomys_surdaster XP_028633404.1_membrane-spanning_4-domains_subfamily_A_member_14_Grammomys_surdaster 0.00434837723045
0 Chone_infundibiliformis_SOAP_k35_C421641|ORF1 Chone_infundibiliformis_SOAP_k35_C421641|ORF1 0.0832131519596
0 KAA0704377.1_Trace_amine-associated_receptor_13c_Triplophysa_tibetana KAA0704377.1_Trace_amine-associated_receptor_13c_Triplophysa_tibetana 0.00434837723045
0 tr|A0A452IBS7|A0A452IBS7_9SAUR_G_PROTEIN_RECEP_F1_2_domain-containing_protein_OS_Gopherus_agassizii_OX_38772_PE_3_SV_1 tr|A0A452IBS7|A0A452IBS7_9SAUR_G_PROTEIN_RECEP_F1_2_domain-containing_protein_OS_Gopherus_agassizii_OX_38772_PE_3_SV_1 0.00434837723045
0 XP_018084857.1_PREDICTED_P2Y_purinoceptor_4-like_Xenopus_laevis XP_018084857.1_PREDICTED_P2Y_purinoceptor_4-like_Xenopus_laevis 0.0467136105549
0 tr|A0A3P9PT26|A0A3P9PT26_POERE_G_PROTEIN_RECEP_F1_2_domain-containing_protein_OS_Poecilia_reticulata_OX_8081_PE_3_SV_1 tr|A0A3P9PT26|A0A3P9PT26_POERE_G_PROTEIN_RECEP_F1_2_domain-containing_protein_OS_Poecilia_reticulata_OX_8081_PE_3_SV_1 0.00431691657794
0 tr|A0A369S5Y7|A0A369S5Y7_9METZ_Neuropeptide_FF_receptor_2_OS_Trichoplax_sp._H2_OX_287889_GN_TrispH2_005858_PE_4_SV_1 tr|A0A369S5Y7|A0A369S5Y7_9METZ_Neuropeptide_FF_receptor_2_OS_Trichoplax_sp._H2_OX_287889_GN_TrispH2_005858_PE_4_SV_1 0.00434837723045
