File	SHaLRTAverage	aBayesAverage	UFBootAverage
/work/oa20474/PhylogenyPipeline/Opsins/Alignments/MAFFT/RogueIter_0/SequencesOfInterestShuffled.part_001.alignment.MAFFT.fasta.raxml.reduced.phy.treefile	68.30103734439834024896	.84417842323651452282	81.40663900414937759336
/work/oa20474/PhylogenyPipeline/Opsins/Alignments/MAFFT/RogueIter_0/SequencesOfInterestShuffled.part_002.alignment.MAFFT.fasta.raxml.reduced.phy.treefile	68.43677685950413223140	.83258057851239669421	82.21694214876033057851
/work/oa20474/PhylogenyPipeline/Opsins/Alignments/MAFFT/RogueIter_0/SequencesOfInterestShuffled.part_003.alignment.MAFFT.fasta.raxml.reduced.phy.treefile	67.15132924335378323108	.83702249488752556237	80.05112474437627811860
/work/oa20474/PhylogenyPipeline/Opsins/Alignments/MAFFT/RogueIter_0/SequencesOfInterestShuffled.part_004.alignment.MAFFT.fasta.raxml.reduced.phy.treefile	67.38288659793814432989	.82786185567010309278	81.78144329896907216494
/work/oa20474/PhylogenyPipeline/Opsins/Alignments/MAFFT/RogueIter_0/SequencesOfInterestShuffled.part_005.alignment.MAFFT.fasta.raxml.reduced.phy.treefile	66.34012219959266802443	.82673727087576374745	82.36863543788187372708
/work/oa20474/PhylogenyPipeline/Opsins/Alignments/MAFFT/RogueIter_0/SequencesOfInterestShuffled.part_006.alignment.MAFFT.fasta.raxml.reduced.phy.treefile	66.49410526315789473684	.82533894736842105263	80.27578947368421052631
/work/oa20474/PhylogenyPipeline/Opsins/Alignments/MAFFT/RogueIter_0/SequencesOfInterestShuffled.part_007.alignment.MAFFT.fasta.raxml.reduced.phy.treefile	68.41052631578947368421	.84301619433198380566	83.80161943319838056680
/work/oa20474/PhylogenyPipeline/Opsins/Alignments/MAFFT/RogueIter_0/SequencesOfInterestShuffled.part_008.alignment.MAFFT.fasta.raxml.reduced.phy.treefile	67.84168421052631578947	.83421052631578947368	82.24421052631578947368
/work/oa20474/PhylogenyPipeline/Opsins/Alignments/MAFFT/RogueIter_0/SequencesOfInterestShuffled.part_009.alignment.MAFFT.fasta.raxml.reduced.phy.treefile	66.82989247311827956989	.82315268817204301075	82.43010752688172043010
/work/oa20474/PhylogenyPipeline/Opsins/Alignments/MAFFT/RogueIter_0/SequencesOfInterestShuffled.part_010.alignment.MAFFT.fasta.raxml.reduced.phy.treefile	69.40583153347732181425	.85139092872570194384	83.30021598272138228941
Average	67.65941920408563536604	.83454899080962429061	81.98767275769384154687
